metric_formula,model_name,seed,item_id,phenomenon,metric,label_type,target,distractor_prob
mean_sentence_surprisal,google/flan-t5-xl,0,19,maxims,label_score,label_alpha,0.2722476082059084,0.7277523917940916
sentence_cond_probs,google/flan-t5-xl,0,19,maxims,label_score,label_alpha,0.18943943086396456,0.8105605691360355
sentence_mi,google/flan-t5-xl,0,19,maxims,label_score,label_alpha,0.17297425938794836,0.8270257406120516
sentence_mi_surprisal,google/flan-t5-xl,0,19,maxims,label_score,label_alpha,0.28305135413532245,0.7169486458646775
sentence_surprisal,google/flan-t5-xl,0,19,maxims,label_score,label_alpha,0.2722476082059084,0.7277523917940916
mean_sentence_cond_probs,google/flan-t5-xl,0,19,maxims,label_score,label_numeric,0.07405718617260486,0.9259428138273952
mean_sentence_surprisal,google/flan-t5-xl,0,19,maxims,label_score,label_numeric,0.30705716831128127,0.6929428316887187
sentence_cond_probs,google/flan-t5-xl,0,19,maxims,label_score,label_numeric,0.07405718617260486,0.9259428138273952
sentence_mi,google/flan-t5-xl,0,19,maxims,label_score,label_numeric,0.10778777990169505,0.8922122200983049
sentence_mi_surprisal,google/flan-t5-xl,0,19,maxims,label_score,label_numeric,0.28473075307498674,0.7152692469250133
sentence_surprisal,google/flan-t5-xl,0,19,maxims,label_score,label_numeric,0.30705716831128127,0.6929428316887187
mean_sentence_cond_probs,google/flan-t5-xl,1,1,maxims,label_score,label_alpha,0.32672425275735956,0.6732757472426405
mean_sentence_surprisal,google/flan-t5-xl,1,1,maxims,label_score,label_alpha,0.21987361503806765,0.7801263849619323
sentence_cond_probs,google/flan-t5-xl,1,1,maxims,label_score,label_alpha,0.32672425275735956,0.6732757472426405
sentence_mi,google/flan-t5-xl,1,1,maxims,label_score,label_alpha,0.33818486261828096,0.661815137381719
sentence_mi_surprisal,google/flan-t5-xl,1,1,maxims,label_score,label_alpha,0.21093150958687107,0.7890684904131289
sentence_surprisal,google/flan-t5-xl,1,1,maxims,label_score,label_alpha,0.21987361503806765,0.7801263849619323
mean_sentence_cond_probs,google/flan-t5-xl,1,1,maxims,label_score,label_numeric,0.21917949330744177,0.7808205066925582
mean_sentence_surprisal,google/flan-t5-xl,1,1,maxims,label_score,label_numeric,0.2551749587370115,0.7448250412629884
sentence_cond_probs,google/flan-t5-xl,1,1,maxims,label_score,label_numeric,0.21917949330744177,0.7808205066925582
sentence_mi,google/flan-t5-xl,1,1,maxims,label_score,label_numeric,0.12266854237909863,0.8773314576209014
sentence_mi_surprisal,google/flan-t5-xl,1,1,maxims,label_score,label_numeric,0.34152708171943924,0.6584729182805608
sentence_surprisal,google/flan-t5-xl,1,1,maxims,label_score,label_numeric,0.2551749587370115,0.7448250412629884
mean_sentence_cond_probs,google/flan-t5-xl,1,2,maxims,label_score,label_alpha,0.31048245193212,0.68951754806788
mean_sentence_surprisal,google/flan-t5-xl,1,2,maxims,label_score,label_alpha,0.21935154658033953,0.7806484534196605
sentence_cond_probs,google/flan-t5-xl,1,2,maxims,label_score,label_alpha,0.31048245193212,0.68951754806788
sentence_mi,google/flan-t5-xl,1,2,maxims,label_score,label_alpha,0.23012142817915734,0.7698785718208426
sentence_mi_surprisal,google/flan-t5-xl,1,2,maxims,label_score,label_alpha,0.26370237412440234,0.7362976258755977
sentence_surprisal,google/flan-t5-xl,1,2,maxims,label_score,label_alpha,0.21935154658033953,0.7806484534196605
mean_sentence_cond_probs,google/flan-t5-xl,1,2,maxims,label_score,label_numeric,0.23708952929962174,0.7629104707003782
mean_sentence_surprisal,google/flan-t5-xl,1,2,maxims,label_score,label_numeric,0.2524223484373081,0.747577651562692
sentence_cond_probs,google/flan-t5-xl,1,2,maxims,label_score,label_numeric,0.23708952929962174,0.7629104707003782
sentence_mi,google/flan-t5-xl,1,2,maxims,label_score,label_numeric,0.21154445767422575,0.7884555423257742
sentence_mi_surprisal,google/flan-t5-xl,1,2,maxims,label_score,label_numeric,0.2724094049066417,0.7275905950933583
sentence_surprisal,google/flan-t5-xl,1,2,maxims,label_score,label_numeric,0.2524223484373081,0.747577651562692
mean_sentence_cond_probs,google/flan-t5-xl,1,3,maxims,label_score,label_alpha,0.10338295262842075,0.8966170473715792
mean_sentence_surprisal,google/flan-t5-xl,1,3,maxims,label_score,label_alpha,0.3600791233799017,0.6399208766200983
sentence_cond_probs,google/flan-t5-xl,1,3,maxims,label_score,label_alpha,0.10338295262842075,0.8966170473715792
sentence_mi,google/flan-t5-xl,1,3,maxims,label_score,label_alpha,0.1179169998879669,0.8820830001120331
sentence_mi_surprisal,google/flan-t5-xl,1,3,maxims,label_score,label_alpha,0.32928770603303553,0.6707122939669645
sentence_surprisal,google/flan-t5-xl,1,3,maxims,label_score,label_alpha,0.3600791233799017,0.6399208766200983
mean_sentence_cond_probs,google/flan-t5-xl,1,3,maxims,label_score,label_numeric,0.21300992146105518,0.7869900785389448
mean_sentence_surprisal,google/flan-t5-xl,1,3,maxims,label_score,label_numeric,0.25637650949956625,0.7436234905004337
sentence_cond_probs,google/flan-t5-xl,1,3,maxims,label_score,label_numeric,0.21300992146105518,0.7869900785389448
sentence_mi,google/flan-t5-xl,1,3,maxims,label_score,label_numeric,0.19319547931874637,0.8068045206812536
sentence_mi_surprisal,google/flan-t5-xl,1,3,maxims,label_score,label_numeric,0.2781544654843797,0.7218455345156203
sentence_surprisal,google/flan-t5-xl,1,3,maxims,label_score,label_numeric,0.25637650949956625,0.7436234905004337
mean_sentence_cond_probs,google/flan-t5-xl,1,4,maxims,label_score,label_alpha,0.2693843479653247,0.7306156520346754
mean_sentence_surprisal,google/flan-t5-xl,1,4,maxims,label_score,label_alpha,0.22996331662102246,0.7700366833789776
sentence_cond_probs,google/flan-t5-xl,1,4,maxims,label_score,label_alpha,0.2693843479653247,0.7306156520346754
sentence_mi,google/flan-t5-xl,1,4,maxims,label_score,label_alpha,0.2795585403292924,0.7204414596707076
sentence_mi_surprisal,google/flan-t5-xl,1,4,maxims,label_score,label_alpha,0.2174031819265789,0.7825968180734211
sentence_surprisal,google/flan-t5-xl,1,4,maxims,label_score,label_alpha,0.22996331662102246,0.7700366833789776
mean_sentence_cond_probs,google/flan-t5-xl,1,4,maxims,label_score,label_numeric,0.17485711140333582,0.8251428885966642
mean_sentence_surprisal,google/flan-t5-xl,1,4,maxims,label_score,label_numeric,0.289719615023082,0.7102803849769179
sentence_cond_probs,google/flan-t5-xl,1,4,maxims,label_score,label_numeric,0.17485711140333582,0.8251428885966642
sentence_mi,google/flan-t5-xl,1,4,maxims,label_score,label_numeric,0.25422137352107677,0.7457786264789232
sentence_mi_surprisal,google/flan-t5-xl,1,4,maxims,label_score,label_numeric,0.23205465586655208,0.767945344133448
sentence_surprisal,google/flan-t5-xl,1,4,maxims,label_score,label_numeric,0.289719615023082,0.7102803849769179
mean_sentence_cond_probs,google/flan-t5-xl,1,5,maxims,label_score,label_alpha,0.1797918580738465,0.8202081419261535
mean_sentence_surprisal,google/flan-t5-xl,1,5,maxims,label_score,label_alpha,0.2739338342344814,0.7260661657655185
sentence_cond_probs,google/flan-t5-xl,1,5,maxims,label_score,label_alpha,0.1797918580738465,0.8202081419261535
sentence_mi,google/flan-t5-xl,1,5,maxims,label_score,label_alpha,0.12268259075782369,0.8773174092421763
sentence_mi_surprisal,google/flan-t5-xl,1,5,maxims,label_score,label_alpha,0.32376548572552644,0.6762345142744736
sentence_surprisal,google/flan-t5-xl,1,5,maxims,label_score,label_alpha,0.2739338342344814,0.7260661657655185
mean_sentence_cond_probs,google/flan-t5-xl,1,5,maxims,label_score,label_numeric,0.12944018702338062,0.8705598129766194
mean_sentence_surprisal,google/flan-t5-xl,1,5,maxims,label_score,label_numeric,0.30591748164107807,0.6940825183589219
sentence_cond_probs,google/flan-t5-xl,1,5,maxims,label_score,label_numeric,0.12944018702338062,0.8705598129766194
sentence_mi,google/flan-t5-xl,1,5,maxims,label_score,label_numeric,0.2701404414590614,0.7298595585409386
sentence_mi_surprisal,google/flan-t5-xl,1,5,maxims,label_score,label_numeric,0.25278427807905823,0.7472157219209418
sentence_surprisal,google/flan-t5-xl,1,5,maxims,label_score,label_numeric,0.30591748164107807,0.6940825183589219
mean_sentence_cond_probs,google/flan-t5-xl,1,6,maxims,label_score,label_alpha,0.27701034026239224,0.7229896597376078
mean_sentence_surprisal,google/flan-t5-xl,1,6,maxims,label_score,label_alpha,0.23538295163605796,0.7646170483639421
sentence_cond_probs,google/flan-t5-xl,1,6,maxims,label_score,label_alpha,0.27701034026239224,0.7229896597376078
sentence_mi,google/flan-t5-xl,1,6,maxims,label_score,label_alpha,0.2888038452904617,0.7111961547095382
sentence_mi_surprisal,google/flan-t5-xl,1,6,maxims,label_score,label_alpha,0.23492866879355503,0.765071331206445
sentence_surprisal,google/flan-t5-xl,1,6,maxims,label_score,label_alpha,0.23538295163605796,0.7646170483639421
mean_sentence_cond_probs,google/flan-t5-xl,1,6,maxims,label_score,label_numeric,0.1959906187950446,0.8040093812049554
mean_sentence_surprisal,google/flan-t5-xl,1,6,maxims,label_score,label_numeric,0.26755604930991933,0.7324439506900806
sentence_cond_probs,google/flan-t5-xl,1,6,maxims,label_score,label_numeric,0.1959906187950446,0.8040093812049554
sentence_mi,google/flan-t5-xl,1,6,maxims,label_score,label_numeric,0.315034659343353,0.6849653406566469
sentence_mi_surprisal,google/flan-t5-xl,1,6,maxims,label_score,label_numeric,0.2082998053786243,0.7917001946213758
sentence_surprisal,google/flan-t5-xl,1,6,maxims,label_score,label_numeric,0.26755604930991933,0.7324439506900806
mean_sentence_cond_probs,google/flan-t5-xl,1,7,maxims,label_score,label_alpha,0.2636922279621082,0.7363077720378918
mean_sentence_surprisal,google/flan-t5-xl,1,7,maxims,label_score,label_alpha,0.23477119782772293,0.7652288021722771
sentence_cond_probs,google/flan-t5-xl,1,7,maxims,label_score,label_alpha,0.2636922279621082,0.7363077720378918
sentence_mi,google/flan-t5-xl,1,7,maxims,label_score,label_alpha,0.2939907723971834,0.7060092276028166
sentence_mi_surprisal,google/flan-t5-xl,1,7,maxims,label_score,label_alpha,0.20418596972611405,0.795814030273886
sentence_surprisal,google/flan-t5-xl,1,7,maxims,label_score,label_alpha,0.23477119782772293,0.7652288021722771
mean_sentence_cond_probs,google/flan-t5-xl,1,7,maxims,label_score,label_numeric,0.3960804658675624,0.6039195341324376
mean_sentence_surprisal,google/flan-t5-xl,1,7,maxims,label_score,label_numeric,0.20473409650259136,0.7952659034974087
sentence_cond_probs,google/flan-t5-xl,1,7,maxims,label_score,label_numeric,0.3960804658675624,0.6039195341324376
sentence_mi,google/flan-t5-xl,1,7,maxims,label_score,label_numeric,0.31458378328916303,0.685416216710837
sentence_mi_surprisal,google/flan-t5-xl,1,7,maxims,label_score,label_numeric,0.2538788358500138,0.7461211641499862
sentence_surprisal,google/flan-t5-xl,1,7,maxims,label_score,label_numeric,0.20473409650259136,0.7952659034974087
mean_sentence_cond_probs,google/flan-t5-xl,1,8,maxims,label_score,label_alpha,0.30887832713108687,0.6911216728689131
mean_sentence_surprisal,google/flan-t5-xl,1,8,maxims,label_score,label_alpha,0.22331545801214722,0.7766845419878528
sentence_cond_probs,google/flan-t5-xl,1,8,maxims,label_score,label_alpha,0.30887832713108687,0.6911216728689131
sentence_mi,google/flan-t5-xl,1,8,maxims,label_score,label_alpha,0.25335904660617065,0.7466409533938294
sentence_mi_surprisal,google/flan-t5-xl,1,8,maxims,label_score,label_alpha,0.2652092465741501,0.7347907534258499
sentence_surprisal,google/flan-t5-xl,1,8,maxims,label_score,label_alpha,0.22331545801214722,0.7766845419878528
mean_sentence_cond_probs,google/flan-t5-xl,1,8,maxims,label_score,label_numeric,0.08535372517202287,0.9146462748279771
mean_sentence_surprisal,google/flan-t5-xl,1,8,maxims,label_score,label_numeric,0.31595016856706126,0.6840498314329387
sentence_cond_probs,google/flan-t5-xl,1,8,maxims,label_score,label_numeric,0.08535372517202287,0.9146462748279771
sentence_mi,google/flan-t5-xl,1,8,maxims,label_score,label_numeric,0.16583978678210784,0.8341602132178921
sentence_mi_surprisal,google/flan-t5-xl,1,8,maxims,label_score,label_numeric,0.23840742421090225,0.7615925757890978
sentence_surprisal,google/flan-t5-xl,1,8,maxims,label_score,label_numeric,0.31595016856706126,0.6840498314329387
mean_sentence_cond_probs,google/flan-t5-xl,1,9,maxims,label_score,label_alpha,0.2805431685867273,0.7194568314132728
mean_sentence_surprisal,google/flan-t5-xl,1,9,maxims,label_score,label_alpha,0.22921253687977797,0.7707874631202221
sentence_cond_probs,google/flan-t5-xl,1,9,maxims,label_score,label_alpha,0.2805431685867273,0.7194568314132728
sentence_mi,google/flan-t5-xl,1,9,maxims,label_score,label_alpha,0.249925639183871,0.750074360816129
sentence_mi_surprisal,google/flan-t5-xl,1,9,maxims,label_score,label_alpha,0.262362260252041,0.737637739747959
sentence_surprisal,google/flan-t5-xl,1,9,maxims,label_score,label_alpha,0.22921253687977797,0.7707874631202221
mean_sentence_cond_probs,google/flan-t5-xl,1,9,maxims,label_score,label_numeric,0.13772249997942138,0.8622775000205787
mean_sentence_surprisal,google/flan-t5-xl,1,9,maxims,label_score,label_numeric,0.29801668315523155,0.7019833168447684
sentence_cond_probs,google/flan-t5-xl,1,9,maxims,label_score,label_numeric,0.13772249997942138,0.8622775000205787
sentence_mi,google/flan-t5-xl,1,9,maxims,label_score,label_numeric,0.20047295328448794,0.799527046715512
sentence_mi_surprisal,google/flan-t5-xl,1,9,maxims,label_score,label_numeric,0.25212394899035434,0.7478760510096456
sentence_surprisal,google/flan-t5-xl,1,9,maxims,label_score,label_numeric,0.29801668315523155,0.7019833168447684
mean_sentence_cond_probs,google/flan-t5-xl,1,10,maxims,label_score,label_alpha,0.21004432008454693,0.789955679915453
mean_sentence_surprisal,google/flan-t5-xl,1,10,maxims,label_score,label_alpha,0.26929470316299664,0.7307052968370034
sentence_cond_probs,google/flan-t5-xl,1,10,maxims,label_score,label_alpha,0.21004432008454693,0.789955679915453
sentence_mi,google/flan-t5-xl,1,10,maxims,label_score,label_alpha,0.2166337870010981,0.7833662129989019
sentence_mi_surprisal,google/flan-t5-xl,1,10,maxims,label_score,label_alpha,0.26701221163258765,0.7329877883674123
sentence_surprisal,google/flan-t5-xl,1,10,maxims,label_score,label_alpha,0.26929470316299664,0.7307052968370034
mean_sentence_cond_probs,google/flan-t5-xl,1,10,maxims,label_score,label_numeric,0.24206942473297957,0.7579305752670205
mean_sentence_surprisal,google/flan-t5-xl,1,10,maxims,label_score,label_numeric,0.25102267007925044,0.7489773299207496
sentence_cond_probs,google/flan-t5-xl,1,10,maxims,label_score,label_numeric,0.24206942473297957,0.7579305752670205
sentence_mi,google/flan-t5-xl,1,10,maxims,label_score,label_numeric,0.22610165718937178,0.7738983428106282
sentence_mi_surprisal,google/flan-t5-xl,1,10,maxims,label_score,label_numeric,0.25963966648879283,0.7403603335112072
sentence_surprisal,google/flan-t5-xl,1,10,maxims,label_score,label_numeric,0.25102267007925044,0.7489773299207496
mean_sentence_cond_probs,google/flan-t5-xl,1,11,maxims,label_score,label_alpha,0.17709800272657483,0.8229019972734252
mean_sentence_surprisal,google/flan-t5-xl,1,11,maxims,label_score,label_alpha,0.274638676663435,0.725361323336565
sentence_cond_probs,google/flan-t5-xl,1,11,maxims,label_score,label_alpha,0.17709800272657483,0.8229019972734252
sentence_mi,google/flan-t5-xl,1,11,maxims,label_score,label_alpha,0.16731093803229163,0.8326890619677083
sentence_mi_surprisal,google/flan-t5-xl,1,11,maxims,label_score,label_alpha,0.25734961174315535,0.7426503882568447
sentence_surprisal,google/flan-t5-xl,1,11,maxims,label_score,label_alpha,0.274638676663435,0.725361323336565
mean_sentence_cond_probs,google/flan-t5-xl,1,11,maxims,label_score,label_numeric,0.2962384024394596,0.7037615975605405
mean_sentence_surprisal,google/flan-t5-xl,1,11,maxims,label_score,label_numeric,0.23802808329023808,0.7619719167097619
sentence_cond_probs,google/flan-t5-xl,1,11,maxims,label_score,label_numeric,0.2962384024394596,0.7037615975605405
sentence_mi,google/flan-t5-xl,1,11,maxims,label_score,label_numeric,0.2643778238015413,0.7356221761984587
sentence_mi_surprisal,google/flan-t5-xl,1,11,maxims,label_score,label_numeric,0.2417367555314751,0.7582632444685249
sentence_surprisal,google/flan-t5-xl,1,11,maxims,label_score,label_numeric,0.23802808329023808,0.7619719167097619
mean_sentence_cond_probs,google/flan-t5-xl,1,12,maxims,label_score,label_alpha,0.17543417351533205,0.8245658264846679
mean_sentence_surprisal,google/flan-t5-xl,1,12,maxims,label_score,label_alpha,0.29383289122521694,0.7061671087747831
sentence_cond_probs,google/flan-t5-xl,1,12,maxims,label_score,label_alpha,0.17543417351533205,0.8245658264846679
sentence_mi,google/flan-t5-xl,1,12,maxims,label_score,label_alpha,0.24851366324669255,0.7514863367533074
sentence_mi_surprisal,google/flan-t5-xl,1,12,maxims,label_score,label_alpha,0.2428081491813652,0.7571918508186348
sentence_surprisal,google/flan-t5-xl,1,12,maxims,label_score,label_alpha,0.29383289122521694,0.7061671087747831
mean_sentence_cond_probs,google/flan-t5-xl,1,12,maxims,label_score,label_numeric,0.3004221951711409,0.6995778048288591
mean_sentence_surprisal,google/flan-t5-xl,1,12,maxims,label_score,label_numeric,0.22758886496064185,0.7724111350393581
sentence_cond_probs,google/flan-t5-xl,1,12,maxims,label_score,label_numeric,0.3004221951711409,0.6995778048288591
sentence_mi,google/flan-t5-xl,1,12,maxims,label_score,label_numeric,0.3040690503887309,0.6959309496112691
sentence_mi_surprisal,google/flan-t5-xl,1,12,maxims,label_score,label_numeric,0.22893982608095548,0.7710601739190446
sentence_surprisal,google/flan-t5-xl,1,12,maxims,label_score,label_numeric,0.22758886496064185,0.7724111350393581
mean_sentence_cond_probs,google/flan-t5-xl,1,13,maxims,label_score,label_alpha,0.28629261573369524,0.7137073842663048
mean_sentence_surprisal,google/flan-t5-xl,1,13,maxims,label_score,label_alpha,0.23455063154946978,0.7654493684505302
sentence_cond_probs,google/flan-t5-xl,1,13,maxims,label_score,label_alpha,0.28629261573369524,0.7137073842663048
sentence_mi,google/flan-t5-xl,1,13,maxims,label_score,label_alpha,0.25097465525891277,0.7490253447410873
sentence_mi_surprisal,google/flan-t5-xl,1,13,maxims,label_score,label_alpha,0.2545916421546596,0.7454083578453403
sentence_surprisal,google/flan-t5-xl,1,13,maxims,label_score,label_alpha,0.23455063154946978,0.7654493684505302
mean_sentence_cond_probs,google/flan-t5-xl,1,13,maxims,label_score,label_numeric,0.3449207297555634,0.6550792702444366
mean_sentence_surprisal,google/flan-t5-xl,1,13,maxims,label_score,label_numeric,0.22919531585155706,0.7708046841484429
sentence_cond_probs,google/flan-t5-xl,1,13,maxims,label_score,label_numeric,0.3449207297555634,0.6550792702444366
sentence_mi,google/flan-t5-xl,1,13,maxims,label_score,label_numeric,0.22787929510092092,0.772120704899079
sentence_mi_surprisal,google/flan-t5-xl,1,13,maxims,label_score,label_numeric,0.27761997602591276,0.7223800239740872
sentence_surprisal,google/flan-t5-xl,1,13,maxims,label_score,label_numeric,0.22919531585155706,0.7708046841484429
mean_sentence_cond_probs,google/flan-t5-xl,1,14,maxims,label_score,label_alpha,0.12036912684401038,0.8796308731559896
mean_sentence_surprisal,google/flan-t5-xl,1,14,maxims,label_score,label_alpha,0.31010115353830703,0.689898846461693
sentence_cond_probs,google/flan-t5-xl,1,14,maxims,label_score,label_alpha,0.12036912684401038,0.8796308731559896
sentence_mi,google/flan-t5-xl,1,14,maxims,label_score,label_alpha,0.13789974262156282,0.8621002573784372
sentence_mi_surprisal,google/flan-t5-xl,1,14,maxims,label_score,label_alpha,0.2851603857066305,0.7148396142933695
sentence_surprisal,google/flan-t5-xl,1,14,maxims,label_score,label_alpha,0.31010115353830703,0.689898846461693
mean_sentence_cond_probs,google/flan-t5-xl,1,14,maxims,label_score,label_numeric,0.23960367568282637,0.7603963243171736
mean_sentence_surprisal,google/flan-t5-xl,1,14,maxims,label_score,label_numeric,0.250908711410227,0.7490912885897729
sentence_cond_probs,google/flan-t5-xl,1,14,maxims,label_score,label_numeric,0.23960367568282637,0.7603963243171736
sentence_mi,google/flan-t5-xl,1,14,maxims,label_score,label_numeric,0.22468707878381214,0.7753129212161879
sentence_mi_surprisal,google/flan-t5-xl,1,14,maxims,label_score,label_numeric,0.26021124122791384,0.7397887587720862
sentence_surprisal,google/flan-t5-xl,1,14,maxims,label_score,label_numeric,0.250908711410227,0.7490912885897729
mean_sentence_cond_probs,google/flan-t5-xl,1,15,maxims,label_score,label_alpha,0.28807892602134477,0.7119210739786552
mean_sentence_surprisal,google/flan-t5-xl,1,15,maxims,label_score,label_alpha,0.21648592224920654,0.7835140777507934
sentence_cond_probs,google/flan-t5-xl,1,15,maxims,label_score,label_alpha,0.28807892602134477,0.7119210739786552
sentence_mi,google/flan-t5-xl,1,15,maxims,label_score,label_alpha,0.17879158048400756,0.8212084195159924
sentence_mi_surprisal,google/flan-t5-xl,1,15,maxims,label_score,label_alpha,0.3192839907935551,0.6807160092064449
sentence_surprisal,google/flan-t5-xl,1,15,maxims,label_score,label_alpha,0.21648592224920654,0.7835140777507934
mean_sentence_cond_probs,google/flan-t5-xl,1,15,maxims,label_score,label_numeric,0.1392685540089135,0.8607314459910865
mean_sentence_surprisal,google/flan-t5-xl,1,15,maxims,label_score,label_numeric,0.296999314707514,0.7030006852924859
sentence_cond_probs,google/flan-t5-xl,1,15,maxims,label_score,label_numeric,0.1392685540089135,0.8607314459910865
sentence_mi,google/flan-t5-xl,1,15,maxims,label_score,label_numeric,0.15367640517765452,0.8463235948223455
sentence_mi_surprisal,google/flan-t5-xl,1,15,maxims,label_score,label_numeric,0.28442158972750214,0.7155784102724978
sentence_surprisal,google/flan-t5-xl,1,15,maxims,label_score,label_numeric,0.296999314707514,0.7030006852924859
mean_sentence_cond_probs,google/flan-t5-xl,1,16,maxims,label_score,label_alpha,0.07378962520353322,0.9262103747964667
mean_sentence_surprisal,google/flan-t5-xl,1,16,maxims,label_score,label_alpha,0.31463159788621037,0.6853684021137896
sentence_cond_probs,google/flan-t5-xl,1,16,maxims,label_score,label_alpha,0.07378962520353322,0.9262103747964667
sentence_mi,google/flan-t5-xl,1,16,maxims,label_score,label_alpha,0.24221909747147302,0.7577809025285269
sentence_mi_surprisal,google/flan-t5-xl,1,16,maxims,label_score,label_alpha,0.2285771215054398,0.7714228784945603
sentence_surprisal,google/flan-t5-xl,1,16,maxims,label_score,label_alpha,0.31463159788621037,0.6853684021137896
mean_sentence_cond_probs,google/flan-t5-xl,1,16,maxims,label_score,label_numeric,0.3785734577344868,0.6214265422655132
mean_sentence_surprisal,google/flan-t5-xl,1,16,maxims,label_score,label_numeric,0.22757201693766546,0.7724279830623345
sentence_cond_probs,google/flan-t5-xl,1,16,maxims,label_score,label_numeric,0.3785734577344868,0.6214265422655132
sentence_mi,google/flan-t5-xl,1,16,maxims,label_score,label_numeric,0.4888248403643322,0.5111751596356677
sentence_mi_surprisal,google/flan-t5-xl,1,16,maxims,label_score,label_numeric,0.2003002481827994,0.7996997518172007
sentence_surprisal,google/flan-t5-xl,1,16,maxims,label_score,label_numeric,0.22757201693766546,0.7724279830623345
mean_sentence_cond_probs,google/flan-t5-xl,1,17,maxims,label_score,label_alpha,0.312488777386361,0.6875112226136391
mean_sentence_surprisal,google/flan-t5-xl,1,17,maxims,label_score,label_alpha,0.2249934642575991,0.7750065357424009
sentence_cond_probs,google/flan-t5-xl,1,17,maxims,label_score,label_alpha,0.312488777386361,0.6875112226136391
sentence_mi,google/flan-t5-xl,1,17,maxims,label_score,label_alpha,0.21310897247267965,0.7868910275273203
sentence_mi_surprisal,google/flan-t5-xl,1,17,maxims,label_score,label_alpha,0.28962879960266,0.7103712003973399
sentence_surprisal,google/flan-t5-xl,1,17,maxims,label_score,label_alpha,0.2249934642575991,0.7750065357424009
mean_sentence_cond_probs,google/flan-t5-xl,1,17,maxims,label_score,label_numeric,0.2193357967418421,0.7806642032581579
mean_sentence_surprisal,google/flan-t5-xl,1,17,maxims,label_score,label_numeric,0.25699008030602494,0.743009919693975
sentence_cond_probs,google/flan-t5-xl,1,17,maxims,label_score,label_numeric,0.2193357967418421,0.7806642032581579
sentence_mi,google/flan-t5-xl,1,17,maxims,label_score,label_numeric,0.32260241600677064,0.6773975839932294
sentence_mi_surprisal,google/flan-t5-xl,1,17,maxims,label_score,label_numeric,0.21127080879880603,0.788729191201194
sentence_surprisal,google/flan-t5-xl,1,17,maxims,label_score,label_numeric,0.25699008030602494,0.743009919693975
mean_sentence_cond_probs,google/flan-t5-xl,1,18,maxims,label_score,label_alpha,0.24443454426932204,0.7555654557306779
mean_sentence_surprisal,google/flan-t5-xl,1,18,maxims,label_score,label_alpha,0.24739766745099417,0.7526023325490059
sentence_cond_probs,google/flan-t5-xl,1,18,maxims,label_score,label_alpha,0.24443454426932204,0.7555654557306779
sentence_mi,google/flan-t5-xl,1,18,maxims,label_score,label_alpha,0.22458486595474358,0.7754151340452564
sentence_mi_surprisal,google/flan-t5-xl,1,18,maxims,label_score,label_alpha,0.262845096850781,0.737154903149219
sentence_surprisal,google/flan-t5-xl,1,18,maxims,label_score,label_alpha,0.24739766745099417,0.7526023325490059
mean_sentence_cond_probs,google/flan-t5-xl,1,18,maxims,label_score,label_numeric,0.3127246229296311,0.6872753770703689
mean_sentence_surprisal,google/flan-t5-xl,1,18,maxims,label_score,label_numeric,0.22396712740831237,0.7760328725916876
sentence_cond_probs,google/flan-t5-xl,1,18,maxims,label_score,label_numeric,0.3127246229296311,0.6872753770703689
sentence_mi,google/flan-t5-xl,1,18,maxims,label_score,label_numeric,0.3099880879487918,0.6900119120512083
sentence_mi_surprisal,google/flan-t5-xl,1,18,maxims,label_score,label_numeric,0.23211989407902697,0.767880105920973
sentence_surprisal,google/flan-t5-xl,1,18,maxims,label_score,label_numeric,0.22396712740831237,0.7760328725916876
mean_sentence_cond_probs,google/flan-t5-xl,1,19,maxims,label_score,label_alpha,0.15690055391705007,0.84309944608295
mean_sentence_surprisal,google/flan-t5-xl,1,19,maxims,label_score,label_alpha,0.28934494388245124,0.7106550561175488
sentence_cond_probs,google/flan-t5-xl,1,19,maxims,label_score,label_alpha,0.15690055391705007,0.84309944608295
sentence_mi,google/flan-t5-xl,1,19,maxims,label_score,label_alpha,0.18772882658464096,0.812271173415359
sentence_mi_surprisal,google/flan-t5-xl,1,19,maxims,label_score,label_alpha,0.2657560043458271,0.7342439956541729
sentence_surprisal,google/flan-t5-xl,1,19,maxims,label_score,label_alpha,0.28934494388245124,0.7106550561175488
mean_sentence_cond_probs,google/flan-t5-xl,1,19,maxims,label_score,label_numeric,0.31760033847160757,0.6823996615283925
mean_sentence_surprisal,google/flan-t5-xl,1,19,maxims,label_score,label_numeric,0.22131472436565877,0.7786852756343412
sentence_cond_probs,google/flan-t5-xl,1,19,maxims,label_score,label_numeric,0.31760033847160757,0.6823996615283925
sentence_mi,google/flan-t5-xl,1,19,maxims,label_score,label_numeric,0.45175240430717767,0.5482475956928223
sentence_mi_surprisal,google/flan-t5-xl,1,19,maxims,label_score,label_numeric,0.1897008350792451,0.8102991649207549
sentence_surprisal,google/flan-t5-xl,1,19,maxims,label_score,label_numeric,0.22131472436565877,0.7786852756343412
mean_sentence_cond_probs,google/flan-t5-xl,2,1,maxims,label_score,label_alpha,0.2979953427556832,0.7020046572443168
mean_sentence_surprisal,google/flan-t5-xl,2,1,maxims,label_score,label_alpha,0.2302521968695184,0.7697478031304816
sentence_cond_probs,google/flan-t5-xl,2,1,maxims,label_score,label_alpha,0.2979953427556832,0.7020046572443168
sentence_mi,google/flan-t5-xl,2,1,maxims,label_score,label_alpha,0.25312017820150357,0.7468798217984964
