response_option,phenomenon,model_name,item_id,seed,metric
1,coherence,text-davinci-002,27,1,free
1,coherence,text-davinci-002,28,1,free
1,coherence,text-davinci-002,29,1,free
1,coherence,text-davinci-002,30,1,free
1,coherence,text-davinci-002,31,1,free
1,coherence,text-davinci-002,32,1,free
1,coherence,text-davinci-002,33,1,free
1,coherence,text-davinci-002,34,1,free
1,coherence,text-davinci-002,35,1,free
1,coherence,text-davinci-002,36,1,free
1,coherence,text-davinci-002,37,1,free
1,coherence,text-davinci-002,38,1,free
1,coherence,text-davinci-002,39,1,free
1,coherence,text-davinci-002,40,1,free
1,maxims,text-davinci-002,1,1,free
0,maxims,text-davinci-002,2,1,free
1,maxims,text-davinci-002,3,1,free
0,maxims,text-davinci-002,4,1,free
0,maxims,text-davinci-002,5,1,free
1,maxims,text-davinci-002,6,1,free
1,maxims,text-davinci-002,7,1,free
1,maxims,text-davinci-002,8,1,free
0,maxims,text-davinci-002,9,1,free
1,maxims,text-davinci-002,10,1,free
1,maxims,text-davinci-002,11,1,free
0,maxims,text-davinci-002,12,1,free
0,maxims,text-davinci-002,13,1,free
1,maxims,text-davinci-002,14,1,free
1,maxims,text-davinci-002,15,1,free
1,maxims,text-davinci-002,16,1,free
0,maxims,text-davinci-002,17,1,free
0,maxims,text-davinci-002,18,1,free
0,maxims,text-davinci-002,19,1,free
0,irony,gpt-3.5-turbo-instruct,1,3,free
1,irony,gpt-3.5-turbo-instruct,2,3,free
0,irony,gpt-3.5-turbo-instruct,3,3,free
1,irony,gpt-3.5-turbo-instruct,4,3,free
1,irony,gpt-3.5-turbo-instruct,5,3,free
1,irony,gpt-3.5-turbo-instruct,6,3,free
0,irony,gpt-3.5-turbo-instruct,7,3,free
1,irony,gpt-3.5-turbo-instruct,8,3,free
1,irony,gpt-3.5-turbo-instruct,9,3,free
1,irony,gpt-3.5-turbo-instruct,10,3,free
0,irony,gpt-3.5-turbo-instruct,11,3,free
1,irony,gpt-3.5-turbo-instruct,12,3,free
1,irony,gpt-3.5-turbo-instruct,13,3,free
1,irony,gpt-3.5-turbo-instruct,14,3,free
0,irony,gpt-3.5-turbo-instruct,15,3,free
1,irony,gpt-3.5-turbo-instruct,16,3,free
1,irony,gpt-3.5-turbo-instruct,17,3,free
1,irony,gpt-3.5-turbo-instruct,18,3,free
1,irony,gpt-3.5-turbo-instruct,19,3,free
0,irony,gpt-3.5-turbo-instruct,20,3,free
1,irony,gpt-3.5-turbo-instruct,21,3,free
1,irony,gpt-3.5-turbo-instruct,22,3,free
1,irony,gpt-3.5-turbo-instruct,23,3,free
1,irony,gpt-3.5-turbo-instruct,24,3,free
1,irony,gpt-3.5-turbo-instruct,25,3,free
1,metaphor,gpt-3.5-turbo-instruct,1,3,free
1,metaphor,gpt-3.5-turbo-instruct,2,3,free
1,metaphor,gpt-3.5-turbo-instruct,3,3,free
1,metaphor,gpt-3.5-turbo-instruct,4,3,free
0,metaphor,gpt-3.5-turbo-instruct,5,3,free
1,metaphor,gpt-3.5-turbo-instruct,6,3,free
1,metaphor,gpt-3.5-turbo-instruct,7,3,free
0,metaphor,gpt-3.5-turbo-instruct,8,3,free
1,metaphor,gpt-3.5-turbo-instruct,9,3,free
1,metaphor,gpt-3.5-turbo-instruct,10,3,free
1,metaphor,gpt-3.5-turbo-instruct,11,3,free
1,metaphor,gpt-3.5-turbo-instruct,12,3,free
1,metaphor,gpt-3.5-turbo-instruct,13,3,free
1,metaphor,gpt-3.5-turbo-instruct,14,3,free
1,metaphor,gpt-3.5-turbo-instruct,15,3,free
1,metaphor,gpt-3.5-turbo-instruct,16,3,free
1,metaphor,gpt-3.5-turbo-instruct,17,3,free
1,metaphor,gpt-3.5-turbo-instruct,18,3,free
1,metaphor,gpt-3.5-turbo-instruct,19,3,free
1,metaphor,gpt-3.5-turbo-instruct,20,3,free
1,coherence,gpt-3.5-turbo-instruct,1,3,free
1,coherence,gpt-3.5-turbo-instruct,2,3,free
1,coherence,gpt-3.5-turbo-instruct,3,3,free
0,coherence,gpt-3.5-turbo-instruct,4,3,free
1,coherence,gpt-3.5-turbo-instruct,5,3,free
0,coherence,gpt-3.5-turbo-instruct,6,3,free
0,coherence,gpt-3.5-turbo-instruct,7,3,free
1,coherence,gpt-3.5-turbo-instruct,8,3,free
1,coherence,gpt-3.5-turbo-instruct,9,3,free
1,coherence,gpt-3.5-turbo-instruct,10,3,free
0,coherence,gpt-3.5-turbo-instruct,11,3,free
1,coherence,gpt-3.5-turbo-instruct,12,3,free
1,coherence,gpt-3.5-turbo-instruct,13,3,free
1,coherence,gpt-3.5-turbo-instruct,14,3,free
1,coherence,gpt-3.5-turbo-instruct,15,3,free
0,coherence,gpt-3.5-turbo-instruct,16,3,free
0,coherence,gpt-3.5-turbo-instruct,17,3,free
1,coherence,gpt-3.5-turbo-instruct,18,3,free
0,coherence,gpt-3.5-turbo-instruct,19,3,free
1,coherence,gpt-3.5-turbo-instruct,20,3,free
1,coherence,gpt-3.5-turbo-instruct,21,3,free
1,coherence,gpt-3.5-turbo-instruct,22,3,free
1,coherence,gpt-3.5-turbo-instruct,23,3,free
1,coherence,gpt-3.5-turbo-instruct,24,3,free
1,coherence,gpt-3.5-turbo-instruct,25,3,free
1,coherence,gpt-3.5-turbo-instruct,26,3,free
1,coherence,gpt-3.5-turbo-instruct,27,3,free
1,coherence,gpt-3.5-turbo-instruct,28,3,free
1,coherence,gpt-3.5-turbo-instruct,29,3,free
1,coherence,gpt-3.5-turbo-instruct,30,3,free
1,coherence,gpt-3.5-turbo-instruct,31,3,free
1,coherence,gpt-3.5-turbo-instruct,32,3,free
0,coherence,gpt-3.5-turbo-instruct,33,3,free
0,coherence,gpt-3.5-turbo-instruct,34,3,free
1,coherence,gpt-3.5-turbo-instruct,35,3,free
1,coherence,gpt-3.5-turbo-instruct,36,3,free
1,coherence,gpt-3.5-turbo-instruct,37,3,free
1,coherence,gpt-3.5-turbo-instruct,38,3,free
1,coherence,gpt-3.5-turbo-instruct,39,3,free
1,coherence,gpt-3.5-turbo-instruct,40,3,free
1,deceits,gpt-3.5-turbo-instruct,1,3,free
1,deceits,gpt-3.5-turbo-instruct,2,3,free
1,deceits,gpt-3.5-turbo-instruct,3,3,free
1,deceits,gpt-3.5-turbo-instruct,4,3,free
1,deceits,gpt-3.5-turbo-instruct,5,3,free
1,deceits,gpt-3.5-turbo-instruct,6,3,free
0,deceits,gpt-3.5-turbo-instruct,7,3,free
1,deceits,gpt-3.5-turbo-instruct,8,3,free
1,deceits,gpt-3.5-turbo-instruct,9,3,free
1,deceits,gpt-3.5-turbo-instruct,10,3,free
1,deceits,gpt-3.5-turbo-instruct,11,3,free
1,deceits,gpt-3.5-turbo-instruct,12,3,free
1,deceits,gpt-3.5-turbo-instruct,13,3,free
1,deceits,gpt-3.5-turbo-instruct,14,3,free
1,deceits,gpt-3.5-turbo-instruct,15,3,free
0,deceits,gpt-3.5-turbo-instruct,16,3,free
1,deceits,gpt-3.5-turbo-instruct,17,3,free
1,deceits,gpt-3.5-turbo-instruct,18,3,free
0,deceits,gpt-3.5-turbo-instruct,19,3,free
0,deceits,gpt-3.5-turbo-instruct,20,3,free
0,indirect_speech,gpt-3.5-turbo-instruct,1,3,free
1,indirect_speech,gpt-3.5-turbo-instruct,2,3,free
1,indirect_speech,gpt-3.5-turbo-instruct,3,3,free
1,indirect_speech,gpt-3.5-turbo-instruct,4,3,free
1,indirect_speech,gpt-3.5-turbo-instruct,5,3,free
0,indirect_speech,gpt-3.5-turbo-instruct,6,3,free
1,indirect_speech,gpt-3.5-turbo-instruct,7,3,free
0,indirect_speech,gpt-3.5-turbo-instruct,8,3,free
1,indirect_speech,gpt-3.5-turbo-instruct,9,3,free
1,indirect_speech,gpt-3.5-turbo-instruct,10,3,free
1,indirect_speech,gpt-3.5-turbo-instruct,11,3,free
1,indirect_speech,gpt-3.5-turbo-instruct,12,3,free
1,indirect_speech,gpt-3.5-turbo-instruct,13,3,free
1,indirect_speech,gpt-3.5-turbo-instruct,14,3,free
1,indirect_speech,gpt-3.5-turbo-instruct,15,3,free
1,indirect_speech,gpt-3.5-turbo-instruct,16,3,free
1,indirect_speech,gpt-3.5-turbo-instruct,17,3,free
1,indirect_speech,gpt-3.5-turbo-instruct,18,3,free
1,indirect_speech,gpt-3.5-turbo-instruct,19,3,free
1,indirect_speech,gpt-3.5-turbo-instruct,20,3,free
1,maxims,gpt-3.5-turbo-instruct,1,3,free
0,maxims,gpt-3.5-turbo-instruct,2,3,free
1,maxims,gpt-3.5-turbo-instruct,3,3,free
0,maxims,gpt-3.5-turbo-instruct,4,3,free
0,maxims,gpt-3.5-turbo-instruct,5,3,free
1,maxims,gpt-3.5-turbo-instruct,6,3,free
0,maxims,gpt-3.5-turbo-instruct,7,3,free
0,maxims,gpt-3.5-turbo-instruct,8,3,free
0,maxims,gpt-3.5-turbo-instruct,9,3,free
1,maxims,gpt-3.5-turbo-instruct,10,3,free
1,maxims,gpt-3.5-turbo-instruct,11,3,free
0,maxims,gpt-3.5-turbo-instruct,12,3,free
0,maxims,gpt-3.5-turbo-instruct,13,3,free
1,maxims,gpt-3.5-turbo-instruct,14,3,free
1,maxims,gpt-3.5-turbo-instruct,15,3,free
1,maxims,gpt-3.5-turbo-instruct,16,3,free
0,maxims,gpt-3.5-turbo-instruct,17,3,free
0,maxims,gpt-3.5-turbo-instruct,18,3,free
1,maxims,gpt-3.5-turbo-instruct,19,3,free
1,humour,gpt-3.5-turbo-instruct,1,3,free
0,humour,gpt-3.5-turbo-instruct,2,3,free
0,humour,gpt-3.5-turbo-instruct,3,3,free
1,humour,gpt-3.5-turbo-instruct,4,3,free
1,humour,gpt-3.5-turbo-instruct,5,3,free
1,humour,gpt-3.5-turbo-instruct,6,3,free
0,humour,gpt-3.5-turbo-instruct,7,3,free
1,humour,gpt-3.5-turbo-instruct,8,3,free
0,humour,gpt-3.5-turbo-instruct,9,3,free
0,humour,gpt-3.5-turbo-instruct,10,3,free
1,humour,gpt-3.5-turbo-instruct,11,3,free
1,humour,gpt-3.5-turbo-instruct,12,3,free
1,humour,gpt-3.5-turbo-instruct,13,3,free
0,humour,gpt-3.5-turbo-instruct,14,3,free
1,humour,gpt-3.5-turbo-instruct,15,3,free
0,humour,gpt-3.5-turbo-instruct,16,3,free
0,humour,gpt-3.5-turbo-instruct,17,3,free
0,humour,gpt-3.5-turbo-instruct,18,3,free
0,humour,gpt-3.5-turbo-instruct,19,3,free
0,humour,gpt-3.5-turbo-instruct,20,3,free
0,humour,gpt-3.5-turbo-instruct,21,3,free
0,humour,gpt-3.5-turbo-instruct,22,3,free
0,humour,gpt-3.5-turbo-instruct,23,3,free
1,humour,gpt-3.5-turbo-instruct,24,3,free
1,humour,gpt-3.5-turbo-instruct,25,3,free
1,coherence,gpt-3.5-turbo-instruct,1,4,free
1,coherence,gpt-3.5-turbo-instruct,2,4,free
1,coherence,gpt-3.5-turbo-instruct,3,4,free
0,coherence,gpt-3.5-turbo-instruct,4,4,free
1,coherence,gpt-3.5-turbo-instruct,5,4,free
0,coherence,gpt-3.5-turbo-instruct,6,4,free
0,coherence,gpt-3.5-turbo-instruct,7,4,free
1,coherence,gpt-3.5-turbo-instruct,8,4,free
1,coherence,gpt-3.5-turbo-instruct,9,4,free
1,coherence,gpt-3.5-turbo-instruct,10,4,free
0,coherence,gpt-3.5-turbo-instruct,11,4,free
1,coherence,gpt-3.5-turbo-instruct,12,4,free
1,coherence,gpt-3.5-turbo-instruct,13,4,free
1,coherence,gpt-3.5-turbo-instruct,14,4,free
1,coherence,gpt-3.5-turbo-instruct,15,4,free
0,coherence,gpt-3.5-turbo-instruct,16,4,free
0,coherence,gpt-3.5-turbo-instruct,17,4,free
1,coherence,gpt-3.5-turbo-instruct,18,4,free
0,coherence,gpt-3.5-turbo-instruct,19,4,free
1,coherence,gpt-3.5-turbo-instruct,20,4,free
1,coherence,gpt-3.5-turbo-instruct,21,4,free
1,coherence,gpt-3.5-turbo-instruct,22,4,free
1,coherence,gpt-3.5-turbo-instruct,23,4,free
1,coherence,gpt-3.5-turbo-instruct,24,4,free
1,coherence,gpt-3.5-turbo-instruct,25,4,free
1,coherence,gpt-3.5-turbo-instruct,26,4,free
1,coherence,gpt-3.5-turbo-instruct,27,4,free
1,coherence,gpt-3.5-turbo-instruct,28,4,free
1,coherence,gpt-3.5-turbo-instruct,29,4,free
1,coherence,gpt-3.5-turbo-instruct,30,4,free
1,coherence,gpt-3.5-turbo-instruct,31,4,free
1,coherence,gpt-3.5-turbo-instruct,32,4,free
0,coherence,gpt-3.5-turbo-instruct,33,4,free
0,coherence,gpt-3.5-turbo-instruct,34,4,free
1,coherence,gpt-3.5-turbo-instruct,35,4,free
1,coherence,gpt-3.5-turbo-instruct,36,4,free
1,coherence,gpt-3.5-turbo-instruct,37,4,free
1,coherence,gpt-3.5-turbo-instruct,38,4,free
1,coherence,gpt-3.5-turbo-instruct,39,4,free
1,coherence,gpt-3.5-turbo-instruct,40,4,free
1,deceits,gpt-3.5-turbo-instruct,1,4,free
1,deceits,gpt-3.5-turbo-instruct,2,4,free
1,deceits,gpt-3.5-turbo-instruct,3,4,free
1,deceits,gpt-3.5-turbo-instruct,4,4,free
1,deceits,gpt-3.5-turbo-instruct,5,4,free
1,deceits,gpt-3.5-turbo-instruct,6,4,free
0,deceits,gpt-3.5-turbo-instruct,7,4,free
1,deceits,gpt-3.5-turbo-instruct,8,4,free
1,deceits,gpt-3.5-turbo-instruct,9,4,free
1,deceits,gpt-3.5-turbo-instruct,10,4,free
1,deceits,gpt-3.5-turbo-instruct,11,4,free
1,deceits,gpt-3.5-turbo-instruct,12,4,free
1,deceits,gpt-3.5-turbo-instruct,13,4,free
1,deceits,gpt-3.5-turbo-instruct,14,4,free
1,deceits,gpt-3.5-turbo-instruct,15,4,free
0,deceits,gpt-3.5-turbo-instruct,16,4,free
1,deceits,gpt-3.5-turbo-instruct,17,4,free
1,deceits,gpt-3.5-turbo-instruct,18,4,free
0,deceits,gpt-3.5-turbo-instruct,19,4,free
0,deceits,gpt-3.5-turbo-instruct,20,4,free
1,humour,gpt-3.5-turbo-instruct,1,4,free
0,humour,gpt-3.5-turbo-instruct,2,4,free
0,humour,gpt-3.5-turbo-instruct,3,4,free
1,humour,gpt-3.5-turbo-instruct,4,4,free
0,humour,gpt-3.5-turbo-instruct,5,4,free
1,humour,gpt-3.5-turbo-instruct,6,4,free
0,humour,gpt-3.5-turbo-instruct,7,4,free
1,humour,gpt-3.5-turbo-instruct,8,4,free
0,humour,gpt-3.5-turbo-instruct,9,4,free
0,humour,gpt-3.5-turbo-instruct,10,4,free
1,humour,gpt-3.5-turbo-instruct,11,4,free
1,humour,gpt-3.5-turbo-instruct,12,4,free
1,humour,gpt-3.5-turbo-instruct,13,4,free
1,humour,gpt-3.5-turbo-instruct,14,4,free
1,humour,gpt-3.5-turbo-instruct,15,4,free
0,humour,gpt-3.5-turbo-instruct,16,4,free
0,humour,gpt-3.5-turbo-instruct,17,4,free
0,humour,gpt-3.5-turbo-instruct,18,4,free
0,humour,gpt-3.5-turbo-instruct,19,4,free
0,humour,gpt-3.5-turbo-instruct,20,4,free
0,humour,gpt-3.5-turbo-instruct,21,4,free
0,humour,gpt-3.5-turbo-instruct,22,4,free
0,humour,gpt-3.5-turbo-instruct,23,4,free
1,humour,gpt-3.5-turbo-instruct,24,4,free
1,humour,gpt-3.5-turbo-instruct,25,4,free
1,maxims,gpt-3.5-turbo-instruct,1,4,free
0,maxims,gpt-3.5-turbo-instruct,2,4,free
1,maxims,gpt-3.5-turbo-instruct,3,4,free
0,maxims,gpt-3.5-turbo-instruct,4,4,free
0,maxims,gpt-3.5-turbo-instruct,5,4,free
1,maxims,gpt-3.5-turbo-instruct,6,4,free
0,maxims,gpt-3.5-turbo-instruct,7,4,free
0,maxims,gpt-3.5-turbo-instruct,8,4,free
0,maxims,gpt-3.5-turbo-instruct,9,4,free
1,maxims,gpt-3.5-turbo-instruct,10,4,free
1,maxims,gpt-3.5-turbo-instruct,11,4,free
0,maxims,gpt-3.5-turbo-instruct,12,4,free
0,maxims,gpt-3.5-turbo-instruct,13,4,free
1,maxims,gpt-3.5-turbo-instruct,14,4,free
1,maxims,gpt-3.5-turbo-instruct,15,4,free
1,maxims,gpt-3.5-turbo-instruct,16,4,free
0,maxims,gpt-3.5-turbo-instruct,17,4,free
0,maxims,gpt-3.5-turbo-instruct,18,4,free
1,maxims,gpt-3.5-turbo-instruct,19,4,free
0,indirect_speech,gpt-3.5-turbo-instruct,1,4,free
1,indirect_speech,gpt-3.5-turbo-instruct,2,4,free
1,indirect_speech,gpt-3.5-turbo-instruct,3,4,free
1,indirect_speech,gpt-3.5-turbo-instruct,4,4,free
1,indirect_speech,gpt-3.5-turbo-instruct,5,4,free
0,indirect_speech,gpt-3.5-turbo-instruct,6,4,free
1,indirect_speech,gpt-3.5-turbo-instruct,7,4,free
1,indirect_speech,gpt-3.5-turbo-instruct,8,4,free
0,indirect_speech,gpt-3.5-turbo-instruct,9,4,free
1,indirect_speech,gpt-3.5-turbo-instruct,10,4,free
1,indirect_speech,gpt-3.5-turbo-instruct,11,4,free
1,indirect_speech,gpt-3.5-turbo-instruct,12,4,free
1,indirect_speech,gpt-3.5-turbo-instruct,13,4,free
1,indirect_speech,gpt-3.5-turbo-instruct,14,4,free
1,indirect_speech,gpt-3.5-turbo-instruct,15,4,free
1,indirect_speech,gpt-3.5-turbo-instruct,16,4,free
0,indirect_speech,gpt-3.5-turbo-instruct,17,4,free
1,indirect_speech,gpt-3.5-turbo-instruct,18,4,free
1,indirect_speech,gpt-3.5-turbo-instruct,19,4,free
1,indirect_speech,gpt-3.5-turbo-instruct,20,4,free
0,irony,gpt-3.5-turbo-instruct,1,4,free
1,irony,gpt-3.5-turbo-instruct,2,4,free
0,irony,gpt-3.5-turbo-instruct,3,4,free
1,irony,gpt-3.5-turbo-instruct,4,4,free
1,irony,gpt-3.5-turbo-instruct,5,4,free
1,irony,gpt-3.5-turbo-instruct,6,4,free
0,irony,gpt-3.5-turbo-instruct,7,4,free
1,irony,gpt-3.5-turbo-instruct,8,4,free
1,irony,gpt-3.5-turbo-instruct,9,4,free
1,irony,gpt-3.5-turbo-instruct,10,4,free
0,irony,gpt-3.5-turbo-instruct,11,4,free
1,irony,gpt-3.5-turbo-instruct,12,4,free
1,irony,gpt-3.5-turbo-instruct,13,4,free
1,irony,gpt-3.5-turbo-instruct,14,4,free
0,irony,gpt-3.5-turbo-instruct,15,4,free
1,irony,gpt-3.5-turbo-instruct,16,4,free
1,irony,gpt-3.5-turbo-instruct,17,4,free
1,irony,gpt-3.5-turbo-instruct,18,4,free
1,irony,gpt-3.5-turbo-instruct,19,4,free
0,irony,gpt-3.5-turbo-instruct,20,4,free
1,irony,gpt-3.5-turbo-instruct,21,4,free
1,irony,gpt-3.5-turbo-instruct,22,4,free
1,irony,gpt-3.5-turbo-instruct,23,4,free
1,irony,gpt-3.5-turbo-instruct,24,4,free
1,irony,gpt-3.5-turbo-instruct,25,4,free
0,metaphor,gpt-3.5-turbo-instruct,1,4,free
1,metaphor,gpt-3.5-turbo-instruct,2,4,free
1,metaphor,gpt-3.5-turbo-instruct,3,4,free
1,metaphor,gpt-3.5-turbo-instruct,4,4,free
0,metaphor,gpt-3.5-turbo-instruct,5,4,free
1,metaphor,gpt-3.5-turbo-instruct,6,4,free
1,metaphor,gpt-3.5-turbo-instruct,7,4,free
0,metaphor,gpt-3.5-turbo-instruct,8,4,free
1,metaphor,gpt-3.5-turbo-instruct,9,4,free
1,metaphor,gpt-3.5-turbo-instruct,10,4,free
1,metaphor,gpt-3.5-turbo-instruct,11,4,free
1,metaphor,gpt-3.5-turbo-instruct,12,4,free
1,metaphor,gpt-3.5-turbo-instruct,13,4,free
1,metaphor,gpt-3.5-turbo-instruct,14,4,free
1,metaphor,gpt-3.5-turbo-instruct,15,4,free
1,metaphor,gpt-3.5-turbo-instruct,16,4,free
1,metaphor,gpt-3.5-turbo-instruct,17,4,free
1,metaphor,gpt-3.5-turbo-instruct,18,4,free
1,metaphor,gpt-3.5-turbo-instruct,19,4,free
1,metaphor,gpt-3.5-turbo-instruct,20,4,free
1,metaphor,gpt-3.5-turbo-instruct,1,2,free
1,metaphor,gpt-3.5-turbo-instruct,2,2,free
1,metaphor,gpt-3.5-turbo-instruct,3,2,free
1,metaphor,gpt-3.5-turbo-instruct,4,2,free
0,metaphor,gpt-3.5-turbo-instruct,5,2,free
1,metaphor,gpt-3.5-turbo-instruct,6,2,free
1,metaphor,gpt-3.5-turbo-instruct,7,2,free
0,metaphor,gpt-3.5-turbo-instruct,8,2,free
1,metaphor,gpt-3.5-turbo-instruct,9,2,free
1,metaphor,gpt-3.5-turbo-instruct,10,2,free
1,metaphor,gpt-3.5-turbo-instruct,11,2,free
1,metaphor,gpt-3.5-turbo-instruct,12,2,free
1,metaphor,gpt-3.5-turbo-instruct,13,2,free
1,metaphor,gpt-3.5-turbo-instruct,14,2,free
1,metaphor,gpt-3.5-turbo-instruct,15,2,free
1,metaphor,gpt-3.5-turbo-instruct,16,2,free
1,metaphor,gpt-3.5-turbo-instruct,17,2,free
1,metaphor,gpt-3.5-turbo-instruct,18,2,free
1,metaphor,gpt-3.5-turbo-instruct,19,2,free
1,metaphor,gpt-3.5-turbo-instruct,20,2,free
0,irony,gpt-3.5-turbo-instruct,1,2,free
1,irony,gpt-3.5-turbo-instruct,2,2,free
0,irony,gpt-3.5-turbo-instruct,3,2,free
1,irony,gpt-3.5-turbo-instruct,4,2,free
1,irony,gpt-3.5-turbo-instruct,5,2,free
1,irony,gpt-3.5-turbo-instruct,6,2,free
0,irony,gpt-3.5-turbo-instruct,7,2,free
1,irony,gpt-3.5-turbo-instruct,8,2,free
1,irony,gpt-3.5-turbo-instruct,9,2,free
1,irony,gpt-3.5-turbo-instruct,10,2,free
0,irony,gpt-3.5-turbo-instruct,11,2,free
1,irony,gpt-3.5-turbo-instruct,12,2,free
1,irony,gpt-3.5-turbo-instruct,13,2,free
1,irony,gpt-3.5-turbo-instruct,14,2,free
0,irony,gpt-3.5-turbo-instruct,15,2,free
1,irony,gpt-3.5-turbo-instruct,16,2,free
1,irony,gpt-3.5-turbo-instruct,17,2,free
1,irony,gpt-3.5-turbo-instruct,18,2,free
1,irony,gpt-3.5-turbo-instruct,19,2,free
0,irony,gpt-3.5-turbo-instruct,20,2,free
1,irony,gpt-3.5-turbo-instruct,21,2,free
1,irony,gpt-3.5-turbo-instruct,22,2,free
1,irony,gpt-3.5-turbo-instruct,23,2,free
1,irony,gpt-3.5-turbo-instruct,24,2,free
1,irony,gpt-3.5-turbo-instruct,25,2,free
0,indirect_speech,gpt-3.5-turbo-instruct,1,2,free
1,indirect_speech,gpt-3.5-turbo-instruct,2,2,free
1,indirect_speech,gpt-3.5-turbo-instruct,3,2,free
1,indirect_speech,gpt-3.5-turbo-instruct,4,2,free
1,indirect_speech,gpt-3.5-turbo-instruct,5,2,free
0,indirect_speech,gpt-3.5-turbo-instruct,6,2,free
0,indirect_speech,gpt-3.5-turbo-instruct,7,2,free
1,indirect_speech,gpt-3.5-turbo-instruct,8,2,free
1,indirect_speech,gpt-3.5-turbo-instruct,9,2,free
1,indirect_speech,gpt-3.5-turbo-instruct,10,2,free
1,indirect_speech,gpt-3.5-turbo-instruct,11,2,free
1,indirect_speech,gpt-3.5-turbo-instruct,12,2,free
1,indirect_speech,gpt-3.5-turbo-instruct,13,2,free
1,indirect_speech,gpt-3.5-turbo-instruct,14,2,free
1,indirect_speech,gpt-3.5-turbo-instruct,15,2,free
1,indirect_speech,gpt-3.5-turbo-instruct,16,2,free
1,indirect_speech,gpt-3.5-turbo-instruct,17,2,free
0,indirect_speech,gpt-3.5-turbo-instruct,18,2,free
1,indirect_speech,gpt-3.5-turbo-instruct,19,2,free
1,indirect_speech,gpt-3.5-turbo-instruct,20,2,free
1,humour,gpt-3.5-turbo-instruct,1,2,free
0,humour,gpt-3.5-turbo-instruct,2,2,free
0,humour,gpt-3.5-turbo-instruct,3,2,free
1,humour,gpt-3.5-turbo-instruct,4,2,free
1,humour,gpt-3.5-turbo-instruct,5,2,free
1,humour,gpt-3.5-turbo-instruct,6,2,free
0,humour,gpt-3.5-turbo-instruct,7,2,free
0,humour,gpt-3.5-turbo-instruct,8,2,free
0,humour,gpt-3.5-turbo-instruct,9,2,free
0,humour,gpt-3.5-turbo-instruct,10,2,free
1,humour,gpt-3.5-turbo-instruct,11,2,free
1,humour,gpt-3.5-turbo-instruct,12,2,free
0,humour,gpt-3.5-turbo-instruct,13,2,free
0,humour,gpt-3.5-turbo-instruct,14,2,free
1,humour,gpt-3.5-turbo-instruct,15,2,free
0,humour,gpt-3.5-turbo-instruct,16,2,free
0,humour,gpt-3.5-turbo-instruct,17,2,free
0,humour,gpt-3.5-turbo-instruct,18,2,free
0,humour,gpt-3.5-turbo-instruct,19,2,free
0,humour,gpt-3.5-turbo-instruct,20,2,free
0,humour,gpt-3.5-turbo-instruct,21,2,free
0,humour,gpt-3.5-turbo-instruct,22,2,free
0,humour,gpt-3.5-turbo-instruct,23,2,free
1,humour,gpt-3.5-turbo-instruct,24,2,free
1,humour,gpt-3.5-turbo-instruct,25,2,free
1,maxims,gpt-3.5-turbo-instruct,1,2,free
0,maxims,gpt-3.5-turbo-instruct,2,2,free
1,maxims,gpt-3.5-turbo-instruct,3,2,free
0,maxims,gpt-3.5-turbo-instruct,4,2,free
0,maxims,gpt-3.5-turbo-instruct,5,2,free
1,maxims,gpt-3.5-turbo-instruct,6,2,free
1,maxims,gpt-3.5-turbo-instruct,7,2,free
0,maxims,gpt-3.5-turbo-instruct,8,2,free
0,maxims,gpt-3.5-turbo-instruct,9,2,free
1,maxims,gpt-3.5-turbo-instruct,10,2,free
1,maxims,gpt-3.5-turbo-instruct,11,2,free
0,maxims,gpt-3.5-turbo-instruct,12,2,free
0,maxims,gpt-3.5-turbo-instruct,13,2,free
1,maxims,gpt-3.5-turbo-instruct,14,2,free
1,maxims,gpt-3.5-turbo-instruct,15,2,free
1,maxims,gpt-3.5-turbo-instruct,16,2,free
0,maxims,gpt-3.5-turbo-instruct,17,2,free
0,maxims,gpt-3.5-turbo-instruct,18,2,free
0,maxims,gpt-3.5-turbo-instruct,19,2,free
1,coherence,gpt-3.5-turbo-instruct,1,2,free
1,coherence,gpt-3.5-turbo-instruct,2,2,free
1,coherence,gpt-3.5-turbo-instruct,3,2,free
0,coherence,gpt-3.5-turbo-instruct,4,2,free
1,coherence,gpt-3.5-turbo-instruct,5,2,free
0,coherence,gpt-3.5-turbo-instruct,6,2,free
0,coherence,gpt-3.5-turbo-instruct,7,2,free
1,coherence,gpt-3.5-turbo-instruct,8,2,free
1,coherence,gpt-3.5-turbo-instruct,9,2,free
1,coherence,gpt-3.5-turbo-instruct,10,2,free
0,coherence,gpt-3.5-turbo-instruct,11,2,free
1,coherence,gpt-3.5-turbo-instruct,12,2,free
1,coherence,gpt-3.5-turbo-instruct,13,2,free
1,coherence,gpt-3.5-turbo-instruct,14,2,free
1,coherence,gpt-3.5-turbo-instruct,15,2,free
0,coherence,gpt-3.5-turbo-instruct,16,2,free
0,coherence,gpt-3.5-turbo-instruct,17,2,free
1,coherence,gpt-3.5-turbo-instruct,18,2,free
0,coherence,gpt-3.5-turbo-instruct,19,2,free
1,coherence,gpt-3.5-turbo-instruct,20,2,free
1,coherence,gpt-3.5-turbo-instruct,21,2,free
1,coherence,gpt-3.5-turbo-instruct,22,2,free
1,coherence,gpt-3.5-turbo-instruct,23,2,free
1,coherence,gpt-3.5-turbo-instruct,24,2,free
1,coherence,gpt-3.5-turbo-instruct,25,2,free
