model_name,temperature,seed,item_id,phenomenon,prompt,prior_prompt,question,options,option_names,scale,rating_options,weighted_options,chosen_option,token_cond_log_probs,prior_token_log_probs,null_prior_token_log_probs,metrics
gpt-3.5-turbo-instruct,0.1,0,22,humour,"You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.Mr. Miller and Mr. Wilson were at the auto show and began to talk about their children. Touching a shiny new car on the fender, Mr. Miller said, ""Your son drives like lightning, doesn't he?"" and Mr. Wilson answered:
How would you rate the following answer: ","You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.
How would you rate the following answer: ",,"""Yes, I'm afraid to lend him our car.""",incorrect_straightforward,possible,"very impossible, impossible, neutral, possible, very possible",4.135095821276902,others,"[[-5.835097], [-4.788222], [-3.9913473], [-0.42884737], [-1.8507223]]","[[], [], [], [], []]","[[-5.6706533], [-4.9050283], [-2.8894036], [-0.31127876], [-2.9050288]]",rating
gpt-3.5-turbo-instruct,0.1,0,22,humour,"You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.Mr. Miller and Mr. Wilson were at the auto show and began to talk about their children. Touching a shiny new car on the fender, Mr. Miller said, ""Your son drives like lightning, doesn't he?"" and Mr. Wilson answered:
How would you rate the following answer: ","You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.
How would you rate the following answer: ",,"""Yes, I'm considering buying this car.""",associative_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",2.544785520673138,others,"[[-4.4613123], [-0.50818753], [-2.6800625], [-1.5550625], [-5.8519373]]","[[], [], [], [], []]","[[-6.529471], [-5.591971], [-0.13884656], [-3.8575964], [-5.982596]]",rating
gpt-3.5-turbo-instruct,0.1,0,22,humour,"You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.Mr. Miller and Mr. Wilson were at the auto show and began to talk about their children. Touching a shiny new car on the fender, Mr. Miller said, ""Your son drives like lightning, doesn't he?"" and Mr. Wilson answered:
How would you rate the following answer: ","You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.
How would you rate the following answer: ",,"""Yes"" and then cracks a raw egg on Mr. Miller's head.",funny_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",2.7916320829447883,others,"[[-2.534134], [-0.8466338], [-2.8622587], [-1.3935088], [-2.5653837]]","[[], [], [], [], []]","[[-6.1740446], [-5.31467], [-3.830295], [-0.81467026], [-1.0021702]]",rating
gpt-3.5-turbo-instruct,0.1,0,22,humour,"You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.Mr. Miller and Mr. Wilson were at the auto show and began to talk about their children. Touching a shiny new car on the fender, Mr. Miller said, ""Your son drives like lightning, doesn't he?"" and Mr. Wilson answered:
How would you rate the following answer: ","You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.
How would you rate the following answer: ",,"""Yes, I hope my boss gives me a raise soon.""",neutral_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",2.6523674244152793,others,"[[-4.426881], [-0.67688113], [-1.6300062], [-1.5831311], [-5.895631]]","[[], [], [], [], []]","[[-4.725921], [-3.1946712], [-2.6165464], [-0.28842127], [-2.8665462]]",rating
gpt-3.5-turbo-instruct,0.1,0,23,humour,"You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.A guy is in a bar trying to begin a relationship with a girl. After they have talked for a while, he asks her for her phone number. ""It's in the phone book,"" she says. ""Fine,"" he answers, ""What's your last name?""
How would you rate the following answer: ","You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.
How would you rate the following answer: ",,"""That is in the phone book too,"" she answers.",target,possible,"very impossible, impossible, neutral, possible, very possible",4.086855760933817,others,"[[-5.4350014], [-4.0756264], [-2.5287514], [-0.5443763], [-1.5912513]]","[[], [], [], [], []]","[[-6.280641], [-4.015016], [-2.577516], [-0.32751623], [-3.530641]]",rating
gpt-3.5-turbo-instruct,0.1,0,23,humour,"You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.A guy is in a bar trying to begin a relationship with a girl. After they have talked for a while, he asks her for her phone number. ""It's in the phone book,"" she says. ""Fine,"" he answers, ""What's your last name?""
How would you rate the following answer: ","You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.
How would you rate the following answer: ",,"""Johnson.""",incorrect_straightforward,possible,"very impossible, impossible, neutral, possible, very possible",4.122148419382917,others,"[[-5.6851916], [-4.5758166], [-2.9039416], [-0.4664418], [-1.6383166]]","[[], [], [], [], []]","[[-4.0541506], [-2.6166508], [-1.4135258], [-0.99165076], [-1.9760258]]",rating
gpt-3.5-turbo-instruct,0.1,0,23,humour,"You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.A guy is in a bar trying to begin a relationship with a girl. After they have talked for a while, he asks her for her phone number. ""It's in the phone book,"" she says. ""Fine,"" he answers, ""What's your last name?""
How would you rate the following answer: ","You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.
How would you rate the following answer: ",,"""This is my favorite bar,"" she replies.",associative_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",3.0278403961181133,others,"[[-3.5764172], [-1.0139174], [-2.1701674], [-1.0764174], [-2.9670427]]","[[], [], [], [], []]","[[-6.2874813], [-5.803107], [-3.5374818], [-0.28748208], [-2.224982]]",rating
gpt-3.5-turbo-instruct,0.1,0,23,humour,"You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.A guy is in a bar trying to begin a relationship with a girl. After they have talked for a while, he asks her for her phone number. ""It's in the phone book,"" she says. ""Fine,"" he answers, ""What's your last name?""
How would you rate the following answer: ","You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.
How would you rate the following answer: ",,The guy slipped on a banana peel and split his pants.,funny_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",1.7827487253111285,others,"[[-1.3324978], [-0.44187286], [-4.0043726], [-4.551248], [-5.0199976]]","[[], [], [], [], []]","[[-6.7326617], [-6.6232867], [-5.0451612], [-0.54516184], [-1.4670367]]",rating
gpt-3.5-turbo-instruct,0.1,0,23,humour,"You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.A guy is in a bar trying to begin a relationship with a girl. After they have talked for a while, he asks her for her phone number. ""It's in the phone book,"" she says. ""Fine,"" he answers, ""What's your last name?""
How would you rate the following answer: ","You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.
How would you rate the following answer: ",,"""What do you think of the recent elections?"" she answers.",neutral_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",2.1238222824118105,others,"[[-2.4991622], [-0.31166232], [-2.9679122], [-2.8272872], [-4.671037]]","[[], [], [], [], []]","[[-4.360531], [-1.4386559], [-0.7511558], [-2.3292809], [-4.126156]]",rating
gpt-3.5-turbo-instruct,0.1,0,24,humour,"You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.As a man was driving down the freeway, his cell phone rang. Answering, he heard his wife's voice urgently warning him, ""Herman, I just heard on the news that there's a car going the wrong way on 28. Please be careful!"" ""Geez,"" said Herman,
How would you rate the following answer: ","You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.
How would you rate the following answer: ",,"""It's not just one car. It's hundreds of them!""",target,possible,"very impossible, impossible, neutral, possible, very possible",4.08099467640534,target,"[[-5.6085496], [-3.780425], [-2.5270023], [-0.53042513], [-1.5616752]]","[[], [], [], [], []]","[[-6.1986732], [-5.4955482], [-3.3705487], [-0.26117364], [-3.0424235]]",rating
gpt-3.5-turbo-instruct,0.1,0,24,humour,"You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.As a man was driving down the freeway, his cell phone rang. Answering, he heard his wife's voice urgently warning him, ""Herman, I just heard on the news that there's a car going the wrong way on 28. Please be careful!"" ""Geez,"" said Herman,
How would you rate the following answer: ","You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.
How would you rate the following answer: ",,"""How can anybody do something like that!""",incorrect_straightforward,possible,"very impossible, impossible, neutral, possible, very possible",4.039877787376822,target,"[[-5.4845886], [-4.1252136], [-2.3908386], [-0.53146356], [-1.7658385]]","[[], [], [], [], []]","[[-5.216364], [-2.6694891], [-1.3101141], [-0.68511415], [-3.5288641]]",rating
gpt-3.5-turbo-instruct,0.1,0,24,humour,"You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.As a man was driving down the freeway, his cell phone rang. Answering, he heard his wife's voice urgently warning him, ""Herman, I just heard on the news that there's a car going the wrong way on 28. Please be careful!"" ""Geez,"" said Herman,
How would you rate the following answer: ","You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.
How would you rate the following answer: ",,"""I'm running out of gas.""",associative_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",3.4083878351440573,target,"[[-4.7209406], [-2.6271904], [-0.9084403], [-0.86156535], [-3.7365654]]","[[], [], [], [], []]","[[-4.8567204], [-3.4035947], [-2.403595], [-0.32547033], [-3.98172]]",rating
gpt-3.5-turbo-instruct,0.1,0,24,humour,"You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.As a man was driving down the freeway, his cell phone rang. Answering, he heard his wife's voice urgently warning him, ""Herman, I just heard on the news that there's a car going the wrong way on 28. Please be careful!"" ""Geez,"" said Herman,
How would you rate the following answer: ","You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.
How would you rate the following answer: ",,"""Who left this raw egg on my seat!""",funny_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",3.413188499260099,target,"[[-3.6072772], [-1.7479024], [-1.7791524], [-0.68540233], [-2.9197772]]","[[], [], [], [], []]","[[-6.443405], [-5.8809056], [-4.0059056], [-0.44340566], [-1.7402806]]",rating
gpt-3.5-turbo-instruct,0.1,0,24,humour,"You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.As a man was driving down the freeway, his cell phone rang. Answering, he heard his wife's voice urgently warning him, ""Herman, I just heard on the news that there's a car going the wrong way on 28. Please be careful!"" ""Geez,"" said Herman,
How would you rate the following answer: ","You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.
How would you rate the following answer: ",,"""I'm getting hungry.""",neutral_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",3.0358344081954125,target,"[[-5.193705], [-2.908011], [-0.27183023], [-2.36558], [-6.0530806]]","[[], [], [], [], []]","[[-5.13675], [-2.4492502], [-0.85550016], [-1.1367502], [-4.839875]]",rating
gpt-3.5-turbo-instruct,0.1,0,25,humour,"You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.A guy walks into a bar and demands to know ""Who's the strongest in here?"" The toughest guy looks at him and says ""I am the strongest around here!"" The other guy politely asks,
How would you rate the following answer: ","You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.
How would you rate the following answer: ",,"""Can you help me push my car to the gas station?""",target,possible,"very impossible, impossible, neutral, possible, very possible",3.958327014978444,others,"[[-5.4420023], [-4.2857523], [-2.7232525], [-0.3326274], [-2.6607523]]","[[], [], [], [], []]","[[-5.8855424], [-5.557418], [-2.948043], [-0.27616826], [-4.573043]]",rating
gpt-3.5-turbo-instruct,0.1,0,25,humour,"You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.A guy walks into a bar and demands to know ""Who's the strongest in here?"" The toughest guy looks at him and says ""I am the strongest around here!"" The other guy politely asks,
How would you rate the following answer: ","You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.
How would you rate the following answer: ",,"""How do you know you are the strongest here?”",incorrect_straightforward,possible,"very impossible, impossible, neutral, possible, very possible",3.998738763138774,others,"[[-5.1946883], [-4.319689], [-2.4290636], [-0.41343868], [-2.0384388]]","[[], [], [], [], []]","[[-5.3993464], [-4.086847], [-2.2274716], [-0.57122165], [-2.2899716]]",rating
gpt-3.5-turbo-instruct,0.1,0,25,humour,"You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.A guy walks into a bar and demands to know ""Who's the strongest in here?"" The toughest guy looks at him and says ""I am the strongest around here!"" The other guy politely asks,
How would you rate the following answer: ","You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.
How would you rate the following answer: ",,"""Where do you lift weights?""",associative_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",3.9575619790795544,others,"[[-4.7880325], [-3.9442825], [-2.8036575], [-0.4442824], [-2.4130323]]","[[], [], [], [], []]","[[-4.3160734], [-4.050448], [-2.7848232], [-0.5504481], [-2.237948]]",rating
gpt-3.5-turbo-instruct,0.1,0,25,humour,"You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.A guy walks into a bar and demands to know ""Who's the strongest in here?"" The toughest guy looks at him and says ""I am the strongest around here!"" The other guy politely asks,
How would you rate the following answer: ","You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.
How would you rate the following answer: ",,"""Who put that chewing gum on your hair?""",funny_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",3.741427279133872,others,"[[-3.618947], [-2.493947], [-2.056447], [-0.7595722], [-1.884572]]","[[], [], [], [], []]","[[-6.2244606], [-5.5838356], [-3.5525858], [-0.52133596], [-1.943211]]",rating
gpt-3.5-turbo-instruct,0.1,0,25,humour,"You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.A guy walks into a bar and demands to know ""Who's the strongest in here?"" The toughest guy looks at him and says ""I am the strongest around here!"" The other guy politely asks,
How would you rate the following answer: ","You will read a joke that is missing its punch lines. A punch line is a funny line that finishes the joke. Your task is to rate how possible a given punch line is for the joke.
How would you rate the following answer: ",,"""Are the birds about to leave the region?”",neutral_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",2.419626960692624,others,"[[-2.7408423], [-0.7408424], [-1.3502173], [-2.6939676], [-4.3189673]]","[[], [], [], [], []]","[[-4.3573813], [-1.4823815], [-1.1073815], [-1.3417563], [-4.0917563]]",rating
gpt-3.5-turbo-instruct,0.1,0,1,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.In a shop, Lara tries on a dress. The dress is far too long for her. Lara asks Simon: ""Does this dress fit me?"" Simon answers: ""Wow! That must be custom made! It's clearly the perfect size and length for you."" What did Simon want to convey? 
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Lara needs to get a dress of a shorter length.,target,possible,"very impossible, impossible, neutral, possible, very possible",3.843387376391246,others,"[[-2.4515417], [-2.2171667], [-3.5452914], [-1.6390414], [-0.9671666]]","[[], [], [], [], []]","[[-6.175187], [-4.8938155], [-2.722062], [-0.50331247], [-2.6751873]]",rating
gpt-3.5-turbo-instruct,0.1,0,1,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.In a shop, Lara tries on a dress. The dress is far too long for her. Lara asks Simon: ""Does this dress fit me?"" Simon answers: ""Wow! That must be custom made! It's clearly the perfect size and length for you."" What did Simon want to convey? 
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,The dress is fitting well.,competitor,possible,"very impossible, impossible, neutral, possible, very possible",4.827355518073699,others,"[[-4.4083233], [-4.6114483], [-5.0645733], [-2.892698], [-0.26769838]]","[[], [], [], [], []]","[[-7.3750405], [-7.5156655], [-4.1094155], [-0.18754077], [-2.9844155]]",rating
gpt-3.5-turbo-instruct,0.1,0,1,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.In a shop, Lara tries on a dress. The dress is far too long for her. Lara asks Simon: ""Does this dress fit me?"" Simon answers: ""Wow! That must be custom made! It's clearly the perfect size and length for you."" What did Simon want to convey? 
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Simon does not like the color of this dress.,distractor_associate,possible,"very impossible, impossible, neutral, possible, very possible",1.241579428092101,others,"[[-0.187455], [-2.593705], [-4.95308], [-4.6562047], [-3.5780797]]","[[], [], [], [], []]","[[-7.107232], [-6.7791076], [-3.5603573], [-0.34160772], [-3.5759826]]",rating
gpt-3.5-turbo-instruct,0.1,0,1,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.In a shop, Lara tries on a dress. The dress is far too long for her. Lara asks Simon: ""Does this dress fit me?"" Simon answers: ""Wow! That must be custom made! It's clearly the perfect size and length for you."" What did Simon want to convey? 
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,"Simon has to get back to work.
",distractor_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",2.417726005826817,others,"[[-2.2110713], [-0.63294613], [-2.492321], [-2.7110708], [-2.4454463]]","[[], [], [], [], []]","[[-7.2345915], [-7.0158415], [-3.4689665], [-0.3752163], [-1.9377162]]",rating
gpt-3.5-turbo-instruct,0.1,0,2,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Christian is Shane's big brother. One day, Christian is helping Shane with his homework. Christian explains the homework to Shane. When Shane starts the assignment, he does not follow Christian's instructions. Christian says, ""You are such a wonderful listener."" What did Christian want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Shane was not paying attention when Christian was talking.,target,possible,"very impossible, impossible, neutral, possible, very possible",4.089331112914711,others,"[[-5.09314], [-3.4056401], [-2.6556401], [-0.6868901], [-1.4681401]]","[[], [], [], [], []]","[[-7.048557], [-5.626682], [-2.767307], [-0.45480707], [-2.345432]]",rating
gpt-3.5-turbo-instruct,0.1,0,2,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Christian is Shane's big brother. One day, Christian is helping Shane with his homework. Christian explains the homework to Shane. When Shane starts the assignment, he does not follow Christian's instructions. Christian says, ""You are such a wonderful listener."" What did Christian want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Shane was paying attention when Christian was talking.,competitor,possible,"very impossible, impossible, neutral, possible, very possible",4.817533125394273,others,"[[-6.109847], [-5.562972], [-4.984847], [-2.1879723], [-0.39109713]]","[[], [], [], [], []]","[[-7.339672], [-7.730297], [-5.511547], [-2.6521726], [-0.26154745]]",rating
gpt-3.5-turbo-instruct,0.1,0,2,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Christian is Shane's big brother. One day, Christian is helping Shane with his homework. Christian explains the homework to Shane. When Shane starts the assignment, he does not follow Christian's instructions. Christian says, ""You are such a wonderful listener."" What did Christian want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Shane's hearing improved greatly.,distractor_associate,possible,"very impossible, impossible, neutral, possible, very possible",1.9105413708716896,others,"[[-1.3779079], [-0.65915793], [-3.237283], [-3.0966578], [-4.2060328]]","[[], [], [], [], []]","[[-7.0711956], [-6.9305706], [-5.1336966], [-1.7118213], [-0.41494644]]",rating
gpt-3.5-turbo-instruct,0.1,0,2,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Christian is Shane's big brother. One day, Christian is helping Shane with his homework. Christian explains the homework to Shane. When Shane starts the assignment, he does not follow Christian's instructions. Christian says, ""You are such a wonderful listener."" What did Christian want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Shane needs to see an eye doctor.,distractor_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",1.8805524429902896,others,"[[-0.9524947], [-1.1556196], [-2.8587446], [-3.0462446], [-3.1243696]]","[[], [], [], [], []]","[[-7.4093337], [-7.5968337], [-4.706209], [-0.76870936], [-1.0968343]]",rating
gpt-3.5-turbo-instruct,0.1,0,3,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Andrew and Phil are good friends, but they play on different basketball teams. During one game, Phil tries to score a basket but Andrew blocks his shot. Andrew says, ""You are so good at this."" What did Andrew want to convey? 
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Phil's basketball skills could be better.,target,possible,"very impossible, impossible, neutral, possible, very possible",3.366596248187751,others,"[[-3.6611915], [-1.7393166], [-1.5830666], [-0.94244164], [-2.5361917]]","[[], [], [], [], []]","[[-7.43397], [-5.262095], [-2.3870955], [-0.37147054], [-5.949595]]",rating
gpt-3.5-turbo-instruct,0.1,0,3,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Andrew and Phil are good friends, but they play on different basketball teams. During one game, Phil tries to score a basket but Andrew blocks his shot. Andrew says, ""You are so good at this."" What did Andrew want to convey? 
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Phil is a great basketball player.,competitor,possible,"very impossible, impossible, neutral, possible, very possible",4.262797371841934,others,"[[-5.453649], [-4.9067745], [-3.4848993], [-0.6411493], [-1.2661494]]","[[], [], [], [], []]","[[-7.480067], [-7.339442], [-3.8550668], [-0.8863168], [-0.9488168]]",rating
gpt-3.5-turbo-instruct,0.1,0,3,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Andrew and Phil are good friends, but they play on different basketball teams. During one game, Phil tries to score a basket but Andrew blocks his shot. Andrew says, ""You are so good at this."" What did Andrew want to convey? 
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Phil's blocking is impressive.,distractor_associate,possible,"very impossible, impossible, neutral, possible, very possible",4.807828687601549,others,"[[-5.954248], [-5.7823734], [-4.9854984], [-2.2667487], [-0.51674855]]","[[], [], [], [], []]","[[-7.6346173], [-7.3064923], [-4.759618], [-0.6814928], [-1.4002427]]",rating
gpt-3.5-turbo-instruct,0.1,0,3,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Andrew and Phil are good friends, but they play on different basketball teams. During one game, Phil tries to score a basket but Andrew blocks his shot. Andrew says, ""You are so good at this."" What did Andrew want to convey? 
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Phil is a great student.,distractor_nonsequitur,possible,"very impossible, impossible, neutral, possible, very possible",2.227000718826729,others,"[[-2.2141871], [-0.47981238], [-2.6829374], [-2.2766874], [-4.245437]]","[[], [], [], [], []]","[[-7.2996116], [-7.2371116], [-3.3621118], [-1.3464867], [-0.8308618]]",rating
gpt-3.5-turbo-instruct,0.1,0,4,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Patrick and Jon like to eat at restaurants. One afternoon, they are at a restaurant eating lunch. Patrick orders a bowl of noodles and Jon orders a rice dish. While eating his meal, Patrick spills some noodles on his shirt. Jon says, ""You are so graceful."" What did Jon want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Patrick is careless.,target,possible,"very impossible, impossible, neutral, possible, very possible",3.1653619113227056,target,"[[-3.560603], [-1.4043529], [-2.138728], [-0.9668529], [-3.6074777]]","[[], [], [], [], []]","[[-6.7645173], [-5.577017], [-2.827017], [-0.38951722], [-3.436392]]",rating
gpt-3.5-turbo-instruct,0.1,0,4,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Patrick and Jon like to eat at restaurants. One afternoon, they are at a restaurant eating lunch. Patrick orders a bowl of noodles and Jon orders a rice dish. While eating his meal, Patrick spills some noodles on his shirt. Jon says, ""You are so graceful."" What did Jon want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Patrick is very cautious.,competitor,possible,"very impossible, impossible, neutral, possible, very possible",2.925911600781391,target,"[[-2.7643964], [-1.2643967], [-1.4206467], [-1.2331467], [-3.6862712]]","[[], [], [], [], []]","[[-6.924976], [-6.4562254], [-3.7687256], [-0.98747593], [-0.98747593]]",rating
gpt-3.5-turbo-instruct,0.1,0,4,irony,"You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.Patrick and Jon like to eat at restaurants. One afternoon, they are at a restaurant eating lunch. Patrick orders a bowl of noodles and Jon orders a rice dish. While eating his meal, Patrick spills some noodles on his shirt. Jon says, ""You are so graceful."" What did Jon want to convey?
How would you rate the following answer: ","You will read a short story that describes an everyday situation. Your task is to rate how possible a given interpretation is of an utterance by a character in the story.
How would you rate the following answer: ",,Patrick is allergic to noodles.,distractor_associate,possible,"very impossible, impossible, neutral, possible, very possible",1.6158058568408185,target,"[[-0.6970682], [-1.1033182], [-3.0564432], [-3.712693], [-4.1033177]]","[[], [], [], [], []]","[[-6.4183655], [-6.18399], [-3.4652405], [-0.6996154], [-1.2621154]]",rating
