model_name,item_id,phenomenon,metric,sentence_cond_probs,mean_sentence_cond_probs,sentence_mi,sentence_surprisal,mean_sentence_surprisal,sentence_mi_surprisal
meta-llama/Llama-2-7b-hf,17,coherence,label_score,1,1,0,1,1,1
meta-llama/Llama-2-7b-hf,17,coherence,label_score,1,1,1,1,1,0
meta-llama/Llama-2-7b-hf,17,deceits,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,17,deceits,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,17,humour,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,17,humour,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,17,indirect_speech,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,17,indirect_speech,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,17,irony,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,17,irony,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,17,maxims,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,17,maxims,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,17,metaphor,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,17,metaphor,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,18,coherence,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,18,coherence,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,18,deceits,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,18,deceits,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,18,humour,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,18,humour,label_score,1,1,1,1,1,0
meta-llama/Llama-2-7b-hf,18,indirect_speech,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,18,indirect_speech,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,18,irony,label_score,1,1,1,1,1,0
meta-llama/Llama-2-7b-hf,18,irony,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,18,maxims,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,18,maxims,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,18,metaphor,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,18,metaphor,label_score,1,1,0,1,1,0
meta-llama/Llama-2-7b-hf,19,coherence,label_score,1,1,0,1,1,1
meta-llama/Llama-2-7b-hf,19,coherence,label_score,1,1,1,1,1,1
meta-llama/Llama-2-7b-hf,19,deceits,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,19,deceits,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,19,humour,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,19,humour,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,19,indirect_speech,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,19,indirect_speech,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,19,irony,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,19,irony,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,19,maxims,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,19,maxims,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,19,metaphor,label_score,1,1,1,1,1,0
meta-llama/Llama-2-7b-hf,19,metaphor,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,20,coherence,label_score,1,1,0,1,1,1
meta-llama/Llama-2-7b-hf,20,coherence,label_score,1,1,0,1,1,1
meta-llama/Llama-2-7b-hf,20,deceits,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,20,deceits,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,20,humour,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,20,humour,label_score,1,1,1,1,1,0
meta-llama/Llama-2-7b-hf,20,indirect_speech,label_score,1,1,0,1,1,0
meta-llama/Llama-2-7b-hf,20,indirect_speech,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,20,irony,label_score,1,1,1,1,1,0
meta-llama/Llama-2-7b-hf,20,irony,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,20,metaphor,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,20,metaphor,label_score,1,1,0,1,1,0
meta-llama/Llama-2-7b-hf,21,coherence,label_score,1,1,1,1,1,0
meta-llama/Llama-2-7b-hf,21,coherence,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,21,humour,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,21,humour,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,21,irony,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,21,irony,label_score,1,1,0,1,1,0
meta-llama/Llama-2-7b-hf,22,coherence,label_score,1,1,1,1,1,0
meta-llama/Llama-2-7b-hf,22,coherence,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,22,humour,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,22,humour,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,22,irony,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,22,irony,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,23,coherence,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,23,coherence,label_score,1,1,1,1,1,1
meta-llama/Llama-2-7b-hf,23,humour,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,23,humour,label_score,1,1,0,1,1,0
meta-llama/Llama-2-7b-hf,23,irony,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,23,irony,label_score,1,1,0,1,1,0
meta-llama/Llama-2-7b-hf,24,coherence,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,24,coherence,label_score,1,1,0,1,1,1
meta-llama/Llama-2-7b-hf,24,humour,label_score,1,1,1,1,1,0
meta-llama/Llama-2-7b-hf,24,humour,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,24,irony,label_score,1,1,1,1,1,0
meta-llama/Llama-2-7b-hf,24,irony,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,25,coherence,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,25,coherence,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,25,humour,label_score,1,1,1,1,1,0
meta-llama/Llama-2-7b-hf,25,humour,label_score,1,1,0,1,1,1
meta-llama/Llama-2-7b-hf,25,irony,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,25,irony,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,26,coherence,label_score,1,1,1,1,1,0
meta-llama/Llama-2-7b-hf,26,coherence,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,27,coherence,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,27,coherence,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,28,coherence,label_score,1,1,0,1,1,1
meta-llama/Llama-2-7b-hf,28,coherence,label_score,1,1,0,1,1,1
meta-llama/Llama-2-7b-hf,29,coherence,label_score,1,1,1,1,1,0
meta-llama/Llama-2-7b-hf,29,coherence,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,30,coherence,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,30,coherence,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,31,coherence,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,31,coherence,label_score,1,1,0,1,1,1
meta-llama/Llama-2-7b-hf,32,coherence,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,32,coherence,label_score,1,1,0,1,1,1
meta-llama/Llama-2-7b-hf,33,coherence,label_score,1,1,0,1,1,1
meta-llama/Llama-2-7b-hf,33,coherence,label_score,1,1,0,1,1,1
meta-llama/Llama-2-7b-hf,34,coherence,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,34,coherence,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,35,coherence,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,35,coherence,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,36,coherence,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,36,coherence,label_score,1,1,0,1,1,1
meta-llama/Llama-2-7b-hf,37,coherence,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,37,coherence,label_score,0,0,0,0,0,0
meta-llama/Llama-2-7b-hf,38,coherence,label_score,1,1,0,1,1,1
meta-llama/Llama-2-7b-hf,38,coherence,label_score,1,1,0,1,1,1
meta-llama/Llama-2-7b-hf,39,coherence,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,39,coherence,label_score,0,0,0,0,0,1
meta-llama/Llama-2-7b-hf,40,coherence,label_score,0,0,1,0,0,0
meta-llama/Llama-2-7b-hf,40,coherence,label_score,0,0,1,0,0,0
text-davinci-002,1,coherence,label_score,0,0,0,0,0,1
text-davinci-002,1,coherence,label_score,1,1,1,1,1,0
text-davinci-002,1,deceits,label_score,1,1,1,1,1,0
text-davinci-002,1,deceits,label_score,1,1,1,1,1,0
text-davinci-002,1,humour,label_score,1,1,1,1,1,0
text-davinci-002,1,humour,label_score,1,1,1,1,1,0
text-davinci-002,1,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,1,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,1,irony,label_score,1,1,0,1,1,0
text-davinci-002,1,irony,label_score,0,0,0,0,0,0
text-davinci-002,1,maxims,label_score,0,0,0,0,0,0
text-davinci-002,1,maxims,label_score,0,0,0,0,0,1
text-davinci-002,1,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,1,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,2,coherence,label_score,0,0,0,0,0,1
text-davinci-002,2,coherence,label_score,1,1,1,1,1,0
text-davinci-002,2,deceits,label_score,1,1,1,1,1,0
text-davinci-002,2,deceits,label_score,1,1,1,1,1,0
text-davinci-002,2,humour,label_score,1,1,1,1,1,0
text-davinci-002,2,humour,label_score,1,1,1,1,1,0
text-davinci-002,2,indirect_speech,label_score,0,0,1,0,0,0
text-davinci-002,2,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,2,irony,label_score,1,1,1,1,1,0
text-davinci-002,2,irony,label_score,1,1,1,1,1,0
text-davinci-002,2,maxims,label_score,0,0,1,0,0,0
text-davinci-002,2,maxims,label_score,1,1,1,1,1,0
text-davinci-002,2,metaphor,label_score,0,0,0,0,0,0
text-davinci-002,2,metaphor,label_score,1,1,0,1,1,0
text-davinci-002,3,coherence,label_score,0,0,0,0,0,1
text-davinci-002,3,coherence,label_score,0,0,0,0,0,1
text-davinci-002,3,deceits,label_score,1,1,1,1,1,0
text-davinci-002,3,deceits,label_score,1,1,0,1,1,0
text-davinci-002,3,humour,label_score,1,1,1,1,1,0
text-davinci-002,3,humour,label_score,1,1,1,1,1,0
text-davinci-002,3,indirect_speech,label_score,0,0,1,0,0,0
text-davinci-002,3,indirect_speech,label_score,0,0,1,0,0,0
text-davinci-002,3,irony,label_score,0,0,0,0,0,1
text-davinci-002,3,irony,label_score,0,0,0,0,0,1
text-davinci-002,3,maxims,label_score,1,1,1,1,1,0
text-davinci-002,3,maxims,label_score,1,1,1,1,1,0
text-davinci-002,3,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,3,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,4,coherence,label_score,0,0,0,0,0,1
text-davinci-002,4,coherence,label_score,0,0,0,0,0,1
text-davinci-002,4,deceits,label_score,1,1,1,1,1,0
text-davinci-002,4,deceits,label_score,1,1,1,1,1,0
text-davinci-002,4,humour,label_score,0,0,0,0,0,0
text-davinci-002,4,humour,label_score,0,0,0,0,0,1
text-davinci-002,4,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,4,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,4,irony,label_score,1,1,1,1,1,0
text-davinci-002,4,irony,label_score,1,1,1,1,1,0
text-davinci-002,4,maxims,label_score,1,1,1,1,1,0
text-davinci-002,4,maxims,label_score,1,1,1,1,1,0
text-davinci-002,4,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,4,metaphor,label_score,1,1,0,1,1,0
text-davinci-002,5,coherence,label_score,1,1,1,1,1,0
text-davinci-002,5,coherence,label_score,1,1,1,1,1,0
text-davinci-002,5,deceits,label_score,1,1,1,1,1,0
text-davinci-002,5,deceits,label_score,1,1,0,1,1,0
text-davinci-002,5,humour,label_score,0,0,0,0,0,0
text-davinci-002,5,humour,label_score,0,0,0,0,0,1
text-davinci-002,5,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,5,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,5,irony,label_score,1,1,1,1,1,0
text-davinci-002,5,irony,label_score,1,1,1,1,1,0
text-davinci-002,5,maxims,label_score,0,0,0,0,0,0
text-davinci-002,5,maxims,label_score,1,1,0,1,1,0
text-davinci-002,5,metaphor,label_score,0,0,1,0,0,0
text-davinci-002,5,metaphor,label_score,0,0,1,0,0,0
text-davinci-002,6,coherence,label_score,0,0,0,0,0,1
text-davinci-002,6,coherence,label_score,1,1,1,1,1,0
text-davinci-002,6,deceits,label_score,1,1,1,1,1,0
text-davinci-002,6,deceits,label_score,1,1,1,1,1,0
text-davinci-002,6,humour,label_score,1,1,1,1,1,0
text-davinci-002,6,humour,label_score,1,1,1,1,1,0
text-davinci-002,6,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,6,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,6,irony,label_score,1,1,1,1,1,0
text-davinci-002,6,irony,label_score,1,1,1,1,1,0
text-davinci-002,6,maxims,label_score,1,1,1,1,1,0
text-davinci-002,6,maxims,label_score,1,1,1,1,1,0
text-davinci-002,6,metaphor,label_score,0,0,1,0,0,0
text-davinci-002,6,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,7,coherence,label_score,0,0,0,0,0,1
text-davinci-002,7,coherence,label_score,1,1,1,1,1,0
text-davinci-002,7,deceits,label_score,1,1,1,1,1,0
text-davinci-002,7,deceits,label_score,1,1,0,1,1,0
text-davinci-002,7,humour,label_score,0,0,0,0,0,0
text-davinci-002,7,humour,label_score,0,0,0,0,0,0
text-davinci-002,7,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,7,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,7,irony,label_score,1,1,0,1,1,0
text-davinci-002,7,irony,label_score,0,0,1,0,0,0
text-davinci-002,7,maxims,label_score,0,0,0,0,0,0
text-davinci-002,7,maxims,label_score,0,0,0,0,0,0
text-davinci-002,7,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,7,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,8,coherence,label_score,1,1,0,1,1,1
text-davinci-002,8,coherence,label_score,1,1,1,1,1,0
text-davinci-002,8,deceits,label_score,1,1,1,1,1,0
text-davinci-002,8,deceits,label_score,1,1,0,1,1,0
text-davinci-002,8,humour,label_score,1,1,1,1,1,0
text-davinci-002,8,humour,label_score,1,1,1,1,1,0
text-davinci-002,8,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,8,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,8,irony,label_score,1,1,1,1,1,0
text-davinci-002,8,irony,label_score,1,1,1,1,1,0
text-davinci-002,8,maxims,label_score,0,0,0,0,0,1
text-davinci-002,8,maxims,label_score,0,0,0,0,0,0
text-davinci-002,8,metaphor,label_score,0,0,0,0,0,0
text-davinci-002,8,metaphor,label_score,0,0,0,0,0,0
text-davinci-002,9,coherence,label_score,0,0,0,0,0,1
text-davinci-002,9,coherence,label_score,1,1,1,1,1,0
text-davinci-002,9,deceits,label_score,1,1,1,1,1,0
text-davinci-002,9,deceits,label_score,1,1,1,1,1,0
text-davinci-002,9,humour,label_score,0,0,1,0,0,0
text-davinci-002,9,humour,label_score,0,0,1,0,0,0
text-davinci-002,9,indirect_speech,label_score,1,1,0,1,1,0
text-davinci-002,9,indirect_speech,label_score,0,0,0,0,0,0
text-davinci-002,9,irony,label_score,1,1,0,1,1,0
text-davinci-002,9,irony,label_score,1,1,1,1,1,0
text-davinci-002,9,maxims,label_score,1,1,1,1,1,0
text-davinci-002,9,maxims,label_score,1,1,1,1,1,0
text-davinci-002,9,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,9,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,10,coherence,label_score,1,1,1,1,1,0
text-davinci-002,10,coherence,label_score,0,0,0,0,0,1
text-davinci-002,10,deceits,label_score,1,1,1,1,1,0
text-davinci-002,10,deceits,label_score,1,1,1,1,1,0
text-davinci-002,10,humour,label_score,0,0,0,0,0,0
text-davinci-002,10,humour,label_score,0,0,0,0,0,1
text-davinci-002,10,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,10,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,10,irony,label_score,1,1,1,1,1,0
text-davinci-002,10,irony,label_score,1,1,1,1,1,0
text-davinci-002,10,maxims,label_score,1,1,1,1,1,0
text-davinci-002,10,maxims,label_score,1,1,1,1,1,0
text-davinci-002,10,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,10,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,11,coherence,label_score,1,1,1,1,1,0
text-davinci-002,11,coherence,label_score,0,0,0,0,0,1
text-davinci-002,11,deceits,label_score,1,1,1,1,1,0
text-davinci-002,11,deceits,label_score,1,1,1,1,1,0
text-davinci-002,11,humour,label_score,0,0,0,0,0,0
text-davinci-002,11,humour,label_score,0,0,0,0,0,0
text-davinci-002,11,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,11,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,11,irony,label_score,0,0,0,0,0,0
text-davinci-002,11,irony,label_score,0,0,0,0,0,0
text-davinci-002,11,maxims,label_score,1,1,1,1,1,0
text-davinci-002,11,maxims,label_score,1,1,1,1,1,0
text-davinci-002,11,metaphor,label_score,0,0,0,0,0,0
text-davinci-002,11,metaphor,label_score,0,0,0,0,0,0
text-davinci-002,12,coherence,label_score,0,0,0,0,0,1
text-davinci-002,12,coherence,label_score,1,1,0,1,1,1
text-davinci-002,12,deceits,label_score,1,1,1,1,1,0
text-davinci-002,12,deceits,label_score,1,1,1,1,1,0
text-davinci-002,12,humour,label_score,1,1,1,1,1,0
text-davinci-002,12,humour,label_score,1,1,1,1,1,0
text-davinci-002,12,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,12,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,12,irony,label_score,1,1,1,1,1,0
text-davinci-002,12,irony,label_score,1,1,1,1,1,0
text-davinci-002,12,maxims,label_score,0,0,0,0,0,1
text-davinci-002,12,maxims,label_score,0,0,0,0,0,1
text-davinci-002,12,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,12,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,13,coherence,label_score,1,1,0,1,1,1
text-davinci-002,13,coherence,label_score,0,0,0,0,0,1
text-davinci-002,13,deceits,label_score,1,1,1,1,1,0
text-davinci-002,13,deceits,label_score,1,1,1,1,1,0
text-davinci-002,13,humour,label_score,0,0,0,0,0,0
text-davinci-002,13,humour,label_score,0,0,1,0,0,0
text-davinci-002,13,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,13,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,13,irony,label_score,1,1,1,1,1,0
text-davinci-002,13,irony,label_score,1,1,0,1,1,0
text-davinci-002,13,maxims,label_score,1,1,1,1,1,0
text-davinci-002,13,maxims,label_score,1,1,1,1,1,0
text-davinci-002,13,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,13,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,14,coherence,label_score,0,0,0,0,0,1
text-davinci-002,14,coherence,label_score,0,0,0,0,0,1
text-davinci-002,14,deceits,label_score,1,1,1,1,1,0
text-davinci-002,14,deceits,label_score,0,0,1,0,0,0
text-davinci-002,14,humour,label_score,1,1,1,1,1,0
text-davinci-002,14,humour,label_score,1,1,1,1,1,0
text-davinci-002,14,indirect_speech,label_score,0,0,1,0,0,0
text-davinci-002,14,indirect_speech,label_score,0,0,1,0,0,0
text-davinci-002,14,irony,label_score,1,1,1,1,1,0
text-davinci-002,14,irony,label_score,1,1,1,1,1,0
text-davinci-002,14,maxims,label_score,1,1,1,1,1,0
text-davinci-002,14,maxims,label_score,1,1,1,1,1,0
text-davinci-002,14,metaphor,label_score,0,0,0,0,0,0
text-davinci-002,14,metaphor,label_score,0,0,0,0,0,0
text-davinci-002,15,coherence,label_score,0,0,0,0,0,1
text-davinci-002,15,coherence,label_score,1,1,1,1,1,0
text-davinci-002,15,deceits,label_score,0,0,0,0,0,1
text-davinci-002,15,deceits,label_score,0,0,0,0,0,1
text-davinci-002,15,humour,label_score,0,0,1,0,0,0
text-davinci-002,15,humour,label_score,0,0,1,0,0,0
text-davinci-002,15,indirect_speech,label_score,0,0,0,0,0,0
text-davinci-002,15,indirect_speech,label_score,0,0,0,0,0,0
text-davinci-002,15,irony,label_score,0,0,0,0,0,1
text-davinci-002,15,irony,label_score,0,0,0,0,0,1
text-davinci-002,15,maxims,label_score,1,1,1,1,1,0
text-davinci-002,15,maxims,label_score,1,1,1,1,1,0
text-davinci-002,15,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,15,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,16,coherence,label_score,0,0,0,0,0,1
text-davinci-002,16,coherence,label_score,0,0,0,0,0,1
text-davinci-002,16,deceits,label_score,1,1,1,1,1,0
text-davinci-002,16,deceits,label_score,1,1,1,1,1,0
text-davinci-002,16,humour,label_score,1,1,1,1,1,0
text-davinci-002,16,humour,label_score,0,0,0,0,0,0
text-davinci-002,16,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,16,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,16,irony,label_score,1,1,1,1,1,0
text-davinci-002,16,irony,label_score,1,1,1,1,1,0
text-davinci-002,16,maxims,label_score,1,1,1,1,1,0
text-davinci-002,16,maxims,label_score,1,1,1,1,1,0
text-davinci-002,16,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,16,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,17,coherence,label_score,0,0,0,0,0,1
text-davinci-002,17,coherence,label_score,1,1,1,1,1,0
text-davinci-002,17,deceits,label_score,1,1,1,1,1,0
text-davinci-002,17,deceits,label_score,0,0,1,0,0,0
text-davinci-002,17,humour,label_score,0,0,0,0,0,1
text-davinci-002,17,humour,label_score,0,0,0,0,0,0
text-davinci-002,17,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,17,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,17,irony,label_score,0,0,0,0,0,1
text-davinci-002,17,irony,label_score,0,0,0,0,0,0
text-davinci-002,17,maxims,label_score,0,0,0,0,0,0
text-davinci-002,17,maxims,label_score,0,0,0,0,0,0
text-davinci-002,17,metaphor,label_score,0,0,0,0,0,0
text-davinci-002,17,metaphor,label_score,0,0,0,0,0,0
text-davinci-002,18,coherence,label_score,1,1,1,1,1,0
text-davinci-002,18,coherence,label_score,1,1,1,1,1,0
text-davinci-002,18,deceits,label_score,0,0,0,0,0,0
text-davinci-002,18,deceits,label_score,0,0,0,0,0,0
text-davinci-002,18,humour,label_score,1,1,0,1,1,0
text-davinci-002,18,humour,label_score,1,1,1,1,1,0
text-davinci-002,18,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,18,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,18,irony,label_score,0,0,0,0,0,0
text-davinci-002,18,irony,label_score,0,0,0,0,0,0
text-davinci-002,18,maxims,label_score,1,1,1,1,1,0
text-davinci-002,18,maxims,label_score,1,1,1,1,1,0
text-davinci-002,18,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,18,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,19,coherence,label_score,0,0,0,0,0,1
text-davinci-002,19,coherence,label_score,0,0,0,0,0,1
text-davinci-002,19,deceits,label_score,1,1,0,1,1,0
text-davinci-002,19,deceits,label_score,0,0,0,0,0,0
text-davinci-002,19,humour,label_score,1,1,1,1,1,0
text-davinci-002,19,humour,label_score,1,1,0,1,1,0
text-davinci-002,19,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,19,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,19,irony,label_score,1,1,1,1,1,0
text-davinci-002,19,irony,label_score,0,0,1,0,0,0
text-davinci-002,19,maxims,label_score,1,1,1,1,1,0
text-davinci-002,19,maxims,label_score,1,1,1,1,1,0
text-davinci-002,19,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,19,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,20,coherence,label_score,0,0,0,0,0,1
text-davinci-002,20,coherence,label_score,1,1,1,1,1,0
text-davinci-002,20,deceits,label_score,1,1,0,1,1,0
text-davinci-002,20,deceits,label_score,1,1,0,1,1,0
text-davinci-002,20,humour,label_score,0,0,0,0,0,1
text-davinci-002,20,humour,label_score,0,0,0,0,0,0
text-davinci-002,20,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,20,indirect_speech,label_score,1,1,1,1,1,0
text-davinci-002,20,irony,label_score,0,0,0,0,0,0
text-davinci-002,20,irony,label_score,0,0,0,0,0,1
text-davinci-002,20,metaphor,label_score,1,1,1,1,1,0
text-davinci-002,20,metaphor,label_score,1,1,0,1,1,0
text-davinci-002,21,coherence,label_score,0,0,0,0,0,1
text-davinci-002,21,coherence,label_score,1,1,1,1,1,0
text-davinci-002,21,humour,label_score,0,0,0,0,0,0
text-davinci-002,21,humour,label_score,0,0,0,0,0,1
text-davinci-002,21,irony,label_score,1,1,1,1,1,0
text-davinci-002,21,irony,label_score,1,1,1,1,1,0
text-davinci-002,22,coherence,label_score,1,1,1,1,1,0
text-davinci-002,22,coherence,label_score,1,1,1,1,1,0
text-davinci-002,22,humour,label_score,0,0,1,0,0,0
text-davinci-002,22,humour,label_score,0,0,0,0,0,0
text-davinci-002,22,irony,label_score,1,1,1,1,1,0
text-davinci-002,22,irony,label_score,1,1,1,1,1,0
text-davinci-002,23,coherence,label_score,1,1,1,1,1,0
text-davinci-002,23,coherence,label_score,1,1,1,1,1,0
text-davinci-002,23,humour,label_score,0,0,0,0,0,0
text-davinci-002,23,humour,label_score,1,1,1,1,1,0
text-davinci-002,23,irony,label_score,0,0,0,0,0,0
text-davinci-002,23,irony,label_score,0,0,0,0,0,0
text-davinci-002,24,coherence,label_score,1,1,1,1,1,0
text-davinci-002,24,coherence,label_score,1,1,1,1,1,0
text-davinci-002,24,humour,label_score,1,1,1,1,1,0
text-davinci-002,24,humour,label_score,1,1,0,1,1,0
text-davinci-002,24,irony,label_score,1,1,1,1,1,0
text-davinci-002,24,irony,label_score,1,1,1,1,1,0
text-davinci-002,25,coherence,label_score,1,1,1,1,1,0
text-davinci-002,25,coherence,label_score,1,1,1,1,1,0
text-davinci-002,25,humour,label_score,0,0,0,0,0,1
text-davinci-002,25,humour,label_score,0,0,0,0,0,0
text-davinci-002,25,irony,label_score,1,1,1,1,1,0
text-davinci-002,25,irony,label_score,1,1,1,1,1,0
text-davinci-002,26,coherence,label_score,1,1,1,1,1,0
text-davinci-002,26,coherence,label_score,1,1,1,1,1,0
